year	code	title	genre	directors	actors	story
2002	34160	007 어나더 데이	액션, 모험, 스릴러	리 타마호리	피어스 브로스넌	모든 것이 베일에 싸인 동토의 제국 북한, 그곳에도 평화를 원하는 온건파의 노력은 있다. 하지만 이러한 것이 전세게를 위협하고자하는 알 수 없는 세력에 의해 위협받고 세계평화를 위협할만한 초강력 신무기가 등장한다. 이것이 실험되고 있는 아이슬랜드로 가게된 007은 모든 사건의 시발점이 된 강력한 적과 마주치게 되는데. 북한 내 무기밀매 현장에 위장 잠입해 비밀 임무를 수행하던 제임스 본드는 강경파 일원인 문대령과 자오를 만나게 된다. 그러나 본드는 자오에 의해 정체가 발각되어 북한군에게 포로로 잡히고, 그와 대결하던 문대령은 목숨을 잃는다. 수개월 후, 제임스 본드는 포로협상으로 풀려나지만 정보누설 혐의로 영국 정보국에 의해 모든 지위를 박탈당한다. 홍콩과 쿠바, 런던 등을 오가며 베일에 싸인 배신자의 정체를 찾아 나선 그는 배후에 자오의 음모가 도사리고 있음을 직감하고 혼자서 해결하기로 한다. 그러던 중 사건의 열쇠를 쥔 신비의 여인 징크스를 만나고, 전세계를 파멸로 몰아넣을 놀라운 신무기가 개발되고 있다는 사실을 알게 된다. 이에 단서를 추적하던 제임스 본드는 베일에 쌓인 백만장자 구스타프의 존재를 확인하고, 그의 본거지인 아이슬란드의 얼음궁전으로 향한다. 그곳에서 자오와 맞닥뜨린 제임스 본드는 구스타프 일당이 개발한 엄청난 위력의 인공위성 이카루스의 정체를 파악한다. 구스타프의 세계 지배 야욕을 확인한 제임스 본드는 최후의 일전을 치르기 위해 징크스와 함께 DMZ로 향하는데..
2002	33756	13 고스트	공포, 미스터리, 스릴러	스티브 벡	토니 샬호브, 엠베스 데이비츠, 매튜 릴라드	어둠이 깊게 드리운 거대한 폐차장, 사이러스 일행은 12번째 가장 강력한 힘을 지닌 악령 저그넛을 유인하고 있다. 죽기 전 아홉을 헤치우고 죽은 후 악령으로 부근을 떠돌며 사십여명을 헤친 저그넛을 부르기 위해 몇십톤의 피가 주위에 뿌려지게 되고.. 얼마 후 영매자 레프킨은 강한 살기를 느끼게 된다. 그리고 순식간에 그곳을 지키던 요원들은 보이지 않는 존재에 의해 사지가 절단되며 하나씩 죽어가는데... 자신을 미끼로 봉인 장치에 저그넛을 유인하는 레프킨은 봉인에 성공하지만 이미 거대한 폐차장은 검붉은 피와 비명으로 넘쳐난다. 삼촌 사이러스의 부고를 전해들은 아서는 유산을 남겼다는 말에 의아해 하지만 화재로 아내와 재산을 잃은 처지라 반가움이 더한다. 일행이 행복에 빠져있는 순간, 전기공사 인부를 가장해 저택에 침입한 영매자 레프킨은 아서에게 이곳에 악령이 있으니 모두 피해야 한다고 외치고, 그사이에 변호사는 유유히 사라진다. 지하로 성큼성큼 들어서는 변호사는 정체를 알수 없는 투명한 안경을 꺼내어 쓴다. 그러자 각각의 봉인 장치에 의해 갇힌 끔찍한 모습의 분노한 영혼들이 보이기 시작한다. 태연하게 그들 사이를 지나 자신이 찾아 헤맨 돈가방을 집어드는 순간, 가방의 무게에 의해 고정되어있던 저택의 제어장치는 서서히 움직이기 시작하는데... 그 순간 저택의 모든 출입구는 모양을 바꾸며 흔적도 없이 사라져 버린다. 갇혀버린 아서 일행에게는 알 수 없는 두려움이 엄습하고... 이때 분노한 영혼들은 하나씩 봉인에서 풀리며 끔찍한 죽음이 닥쳐오게 되는데.
2002	31476	2009 로스트 메모리즈	SF, 액션	이시명	장동건, 나카무라 토오루	동아시아 일대는 '일본제국'이라는 이름 하에 '대동아 공영권'으로 재 통합 된지 이미 100년의 시간이 흘렀으며, 이제 조선이라는 이름은 지구상 어디에도 자취를 잃은 지 오래다. 그러나... 정체를 알 수 없는 반정부 레지스탕스 후레이센진들과 모든 음모의 원흉인 이노우에 재단 사이의 싸움은 아직 끝나지 않았다. 일본 제3도시 서울. 반정부 레지스탕스 후레이센진(不令鮮人)들이 정계의 거물급 인사 이노우에가 주최하는 유물 전시장에 침투, 파티장을 순식간에 아수라장으로 만든다. 이 테러를 진압하기 위해 JBI(Japan Bureau of Investigation) 특수 수사 요원 사카모토 마사유키(장동건 분)와 그의 절친한 친구 사이고 쇼지로(나카무라 토루 분)가 투입된다. 테러는 발생 10분만에 완전 진압되지만, 사카모토는 비정치적 전시 행사를 습격한 이들의 불분명한 테러 목적과 단 한명의 민간인 희생자도 없는 절묘한 테러 방식에 의문을 품게 된다. 이 테러 사건의 면밀한 재조사를 주장하는 사카모토는 사건을 축소 은폐시키려는 JBI 수뇌부들과 갈등 하게 된다. 사카모토는 독단적으로 수사를 감행하고, 후레이센진들이 지속적으로 이노우에 재단과 관련된 테러를 벌여왔다는 사실을 알게 된다. 그리고 동시에 이 사건들의 배후에는 거물급 정계인사 이노우에의 음모가 숨어있음을 발견하게 된다. 그러나 JBI 수뇌부들은 이런 사카모토의 주장을 묵살, 정직처분까지 내리고, 그의 친구 사이고마저 사카모토에게 수사 중단을 강권한다. 혼자서 후레이센진들의 조직을 파헤쳐나가던 사카모토는 급기야 JBI의 조작극에 의해 동료 경찰 살해라는 누명까지 쓴 채 체포되고 사이고의 도움으로 가까스로 탈출을 감행하지만 심한 부상을 입고 만다. 거기다 유일한 친구 사이고 마저 다시 만날 땐 총구를 겨눌 수 밖에 없을 거라는 말까지 남긴 채 사카모토를 떠난다. 부상을 입고 거리를 헤매던 사카모토는 자신도 모르는 사이 후레이센진들의 아지트까지 흘러 들어가고... 그리고 마침내 후레이센진과 이노우에 재단을 둘러싼 거대한 음모의 진상을 알게 되는데...
2002	34312	2424	코미디, 액션	이연우	전광렬, 정웅인, 김래원	일자무식 단순극치, 잔머리만 살아 도는 마약밀매단 넘버 2 박태호(전광렬 분)가 300억 짜리 ‘물건’을 고추장 단지 속에 꼭꼭 숨겨 해외로 이사를 간다. 조직 소탕에 혈안이 된 검찰은 이삿짐센터 직원으로 위장 잠입, ‘결정적 증거’를 잡는다는 계획을 세우는데... 작전명 2424! 문제는 사고뭉치 초짜 검사 최두칠(정웅인 분)! 기를 쓰고 작전에 지원하더니 적지에 들어서기 무섭게 이삿짐을 하나 둘씩 작살내고 만다. 물증은 고사하고, 박태호의 담배 심부름에 온 동네 뛰어다니기 바쁜 최두칠, 설상가상 진짜 이삿짐 센터 사장 한익수(김래원 분)와 싸움까지 붙어 눈썹을 몽땅 날리는 아픔까지 겪는데... 좌충우돌 고군분투 끝에 간신히 이삿짐 트럭을 통째로 빼돌리는 데 성공한 검찰팀, 하지만 문제의 단지 속에서 나온 것은 100% 조선된장 뿐! 아무도 모르게 사라진 300억 짜리 ‘물건’. 박태호 역시 무소식 깜깜 ‘물건’의 행방을 찾기 위해 아파트를 뒤엎기 시작하는데...
2002	34436	40 데이즈 40 나이트	멜로/로맨스, 코미디, 드라마	마이클 레만	조쉬 하트넷	매트 설리(Matt Sullivan: 죠시 하트넷 분)은 평범한 20대의 웹디자이너이다. 어느날, 부자와 결혼하기 위해 애인 니콜(Nicole: 바네사 쇼 분)이 매트를 차버리게 되자, 그의 일상은 어느새 엉망진창이 되어버린다. 게다가 주체할 수 없는 성욕으로 마음의 평정까지 잃어가던 매트는 신부인 형(John Sullivan: 아담 트리즈 분)을 찾아가 고민을 상담하던 중 부활절에 앞서 40일간의 금욕 생활을 하는 사순절을 따라서 40일 동안 섹스없이 지내기로 결심한다. 어떤 여자와도 키스도 스킨쉽도 없이 장장 40일간의 멀고도 험한 금욕 생활을 선언한 바로 그날 저녁 매튜는 우연히 들른 빨래방에서 자신의 이상형의 여인 에리카((Erica Sutton: 섀닌 소사몬 분)를 만나게 된다. 매튜의 금욕 소식을 듣게 된 여자 동료들은 오히려 매튜와 섹스를 하기 위해 대담한 포즈로 유혹을 하게 되고, 남자 동료들은 인터넷에 그의 섹스일 맞추기 도박 게임을 만들어 공개적으로 내기를 시작한다. 섹스없이 40일간의 약속을 지키려는 매튜와 그를 섹스로 이끌려는 동료들간의 포복절도할 공방이 벌어지는데.
2002	34248	4발가락	코미디, 액션	계윤식	허준호, 이창훈, 박준규	아우디(허준호 분), 르까프(이창훈 분), 각그랜져(박준규 분), 해태(이원종 분), 우리의 4발가락은 광주 고등학교 시절부터 죽이 잘 맞는 한 주먹 하는 친구들로서, 의리에 살고 의리에 죽는 의형제로 통한다. 고등하교 때부터 공부를 잘 했던 르까프는 졸업과 함께 서울로 올라가게 되고, 나머지 친구 3명도 각기 다른 보스 밑에서 힘든 밑바닥 갱스터 생활을 이겨 나가며, 서서히 그 영향력을 키워나가 자신들의 서울 입성 기회를 잡게 된다. 광주에서 자라난 이들에게 서울 땅은 결코 만만한 곳은 아니었지만, 어린 시절부터 똘똘 뭉친 4발가락 친구들은 서로에게 힘이 되어 주며, 어느 한 구역을 책임지고 관할할 정도의 중간 급 보스로 성장해 나간다. 서울에서의 안정적인 갱스터 생활과 함께 미래에 대한 고민도 함께 커져만 갔던 평온하고 조용했던 폭풍전야 어느 날. 4발가락 친구들은 서울 바닥 중간 급 보스들(4발가락, 곰탕, 쑤시게, 도대체, 삑사리 등)이 모두 참석하는 홍두깨(정성모 분) 주체의 모임에서 강남 요지 호텔 건립에 따른 반대세력 제거 작업을 위한 심각한 모의를 하게 되고, 서울 지역 중간 보스 급인 4발가락과 그들의 라이벌인 역4인방 패거리는 ‘금도끼, 은도끼’와 얽힌 전설에 얽매이게 되면서 서로간 심각한 상황으로 대립하게 된다. 금도끼를 찾으려는 자와 은도끼를 찾으려는 자의 대결 구도 속에서, 4발가락은 금도끼를 지킬 수 있을 것인가?
2002	31404	51번째 주	액션, 코미디	우인태	사무엘 L. 잭슨, 로버트 칼라일	캘리포니아 약학 대학을 수석으로 졸업하고 성공의 아우토반을 보장 받은 맥클로이(사무엘 잭슨)는 대학 졸업식날 마약 제조 혐의로 모든 사회적 자격과 지위를 박탈 당한다. 그리고 30년 후, 마약 거래상 리자드 밑에서 약사가 아닌 마약 제조자로서 명성을 떨치며 새로운 인생을 살고 있던 맥클로이는 지금껏 단 한번도 경험하지 못한 환각의 신소재 마약 개발에 성공한다. 코카인보다 51배 강하고, 엑시터시보다 51배 자극적인 마약으로 사람의 기억마저 마비시킬 환각의 위력을 지닌 pos51 서서히 드러나게 되는데. 리자드는 pos51을 두고 영국의 최대 마약 거래상 듀란과의 거래를 시도한다. 하지만 유일한 마약 공식을 알고 있는 맥클로이는 거래 뒤에 또 다른 작품을 준비한다. 거래당일, 듀란과 맥클로이는 나타나지 않고 약속장소는 송두리째 폭파된다. 가까스로 목숨을 구한 리자드는 자신을 속인 맥클로이에게 분노하고 완벽한 실력에 미모까지 갖춘 킬러 에밀리에게 그를 처지할 것을 명령한다. 이 사실을 전혀 눈치 채지 못한 맥클로이는 유유히 새로운 거래를 위해 51번째주 영국으로 떠나는데. 영국에 도착한 맥클로이는 직접 마약 거래상 듀란과 거래를 벌이려 하지만 그를 주시하고 있던 킬러 에밀리에 의해 거래장소는 쑥대밭으로 변하고, 듀란마저 목숨을 잃는다. 가까스로 목숨을 구한 맥클로이는 지하 세계에 밝은 펠릭스(로버트 칼라일)와 손을 잡고 또 다른 마약상과 거래를 시도한다. 하지만 자신을 쫓는 킬러가 펠릭스의 옛 연인이었던 사실이 드러나면서, 맥클로이는 뛰어난 재능을 이용하여 킬러와 위험한 협상을 벌이는데.
2002	33645	ABC 아프리카	다큐멘터리	압바스 키아로스타미	압바스 키아로스타미	키아로스타미의 다큐멘터리로, 우간다 고아들의 실상과 고아 구제 노력을 위한 우간다 여성회의 노력을 보여주고, 세계인의 도움을 요청하는 메시지를 담았다. 유엔 국제농업개발기구의 요청에 의해 시작된 작품이지만, 그가 바로 이 다큐 제작의 최적임자임을 작품은 증명해 보이고 있다. 눈물과 웃음, 음악과 침묵, 질병과 고통, 그로부터 회생에 대한 생생한 기록.
2002	41398	CSI - 마이애미	범죄, 미스터리, 드라마, 스릴러	아티 맨델버그, 브라이언 스파이서, 찰스 코렐	데이빗 카루소, 에밀리 프록터, 아담 로드리게즈	
2002	33842	H	미스터리, 스릴러, 범죄	이종혁	염정아, 지진희, 조승우	1년 전, 6번의 살인 사건이 일어났다. 피살자는 모두 여성이었으며, 사체의 일부를 절단 혹은 절개한 무자비한 연쇄 살인이었다. 놀랍게도 이 잔혹한 연쇄살인범은 자신이 죽인 마지막 희생자의 사체를 들고 시경에 나타나 자수한다. 6명을 죽인 연쇄살인범 신현(조승우 분). 그는 현재 사형선고를 받고 수감 중이다. 그로부터 1년 후, 신현의 범행 수법과 똑같은 방식으로 살해된 여고생, 임산부의 시체가 발견된다. 두 사건이 신현 사건의 모방 범죄라 추정하게 된 시경 강력반의 담당 형사 미연(염정아 분)과 강(지진희 분). 그들의 직감대로 신현의 살인 패턴과 유사한 3번째, 4번째 살인 사건이 잇달아 발생하고, 두 형사는 사건의 단서를 찾기 위해 수감 중인 신현을 찾아간다. 기다렸다는 듯 두 사람을 맞은 신현은 '살인만이 세상을 구원한다'는 의미심장한 말을 전한다. 신현이 사건의 열쇠를 쥐고 있다고 확신하게 된 미연과 강형사. 그러나 그는 감옥에 갇혀 있고 단서 하나 없는 속수무책의 상황에서 미연과 강형사는 혼란에 빠진다. 신현의 사주인가? 또다른 누군가의 모방인가? 더이상의 살인을 막으려는 두 형사의 수사는 난항을 거듭하고, 사건은 점점 예측할 수 없는 방향으로 흘러가는데...
