year	code	title	genre	directors	actors	story	
2004	31366	3-4x 10월	액션, 코미디	기타노 다케시	야나기 유레이, 기타노 다케시	야구장의 간이 화장실에 앉아있는 주인공 마사키. 그는 동네 야구단의 멤버지만 늘 긴장하는 탓에 좋은 성적을 내지 못한다. 이 날 역시 마지막에 대타로 나섰으나 삼진아웃으로 팀은 패하고 만다. 그는 직장인 주유소로 돌아와 일을 시작하지만 가게에 와있던 야쿠자 손님과 싸움이 붙는다. 야쿠자는 팔이 부러졌다며 주유소 사람들을 협박하는데, 상황은 계속해서 꼬이기만 한다. 결국 마사키는 친구인 카즈오와 함께 오키나와로 총을 구하러 떠난다. 오키나와에 도착한 두 친구는 야쿠자 우에하라와 부하 타마키를 만난다. 우에하라는 타마키에게 자신의 여자와 섹스를 강요하고 대신 손가락을 자르게 하는 등 변태스런 행동을 일삼는다. 미군을 통해 무기를 구한 이들은 마사키에게도 총을 나누어준다. 그리고 두 야쿠자는 보스의 사무실을 찾아가 기관총을 난사한다. 한편 총을 구한 마사키와 카즈오는 도쿄로 돌아와 복수를 감행하는데…
2004	57734	4400	SF, 드라마, 미스터리, 스릴러	데이비드 스트라이톤, 더그 페트리, 헬렌 쉐이버	조엘 그레취, 자클린 맥켄지	1 시즌 - 5 에피소드 , 2 시즌 - 12 에피소드 , 3 시즌 - 13 에피소드 , 4 시즌 - 13 에피소드 (knh6643님)
2004	39220	4분면		스튜어트 파운드		일본의 우주광선 관측소로부터 얻어져 인터넷으로부터 내려 받은 몇 개의 고해상도 이미지들이 펼쳐진다. 각각의 커다란 jpeg 이미지는 소프트웨어와 부가적인 구성 레이어로 겹쳐진 삼면의 거울 이미지를 이용하여 화면 한 구석으로부터 다른 곳으로 자취를 이어간다. 이 작업은 항공관측기구 내에서 동작 없는 과학자들의 모습을 드러내며 변화무쌍하지만 조용한 풍경들을 만들어 낸다.
2004	38524	4월의 키스	드라마	이응진, 최지영	수애, 조한선, 이정진	KBS 기획의도. 사랑이란 무엇일까.. 사랑은 결코 한 가지 감정이 아닐 것이다. 거기엔 그리움도 있고, 육체도 있고, 미움도 있고 또 집착도 있다. 그래서 사랑은 강하고 뜨거운 것이다. 이 드라마는 사랑 때문에 서로 상처를 주고 받아야 하는 주인공들을 통해 사랑의 실체가 무엇인가 되묻고자 한다. 상처 없는 사랑 없듯이 위로 없는 사랑도 없다.. 그래서 사랑은 아프지만 기꺼운 것이다.※ 이 드라마에 나오는 사랑의 모습들. 1.필사의 사랑 VS 운명적 사랑. -채원과 정우의 운명적 사랑, 채원과 재섭의 필사의 사랑. 운명적 사랑과 노력하는 사랑 중 과연 어느 것이 더 사랑의 본질에 가까운 것일까..여기에 이 드라마의 주제가 숨어 있다. / 2.죽음을 앞두고 결혼까지 하는 바보 같은 사랑. -강재섭과 마담 고의 애틋한 사랑 -주어진 시간 일년..삶의 배터리가 나간다. 그러나 그런 여자를 버릴 수 없는 바보 같은 남자. 그리고 그런 바보 같은 남자의 사랑을 거부해야 하는 애처로운 여자..  / 3.황혼에 만난 가슴 뛰는 사랑. - 죽은 아내만을 생각하며 혼자 살아온 채원 부에게 끊임없이 구애를 펼치는 황혼소녀의 사랑..황혼에도 사랑은 뜨겁다. / 4. 첫사랑. -새 박사 한박사의 고향 후배, 오마담과의 첫사랑. 사랑했던 기억만이 존재하는 현재..그러나 늘그막에 다시 만난 첫사랑.
2004	38429	6 1/2 X  11		장 엡스탱		1926년 자신의 독립영화제작사를 설립한 엡스탱이 인상주의 예술가들의 테마를 바탕으로 형식적인 실험을 가미한 작품. 엡스탱의 영화경력에서 새로운 전환을 알리는 작품으로 복잡한 내러티브 구조에 대한 실험이 돋보인다. 당시 전위영화에 심취한 영화애호가들에게 강렬한 매혹을 안겨준 작품이기도 하다.
2004	36189	6월의 뱀	미스터리, 드라마	츠카모토 신야	구로사와 아스카, 코타리 유지, 츠카모토 신야	무덥고 끈적한 장마철의 도쿄. 결벽증이 있는 중년의 샐러리맨 시게히코와 심리치료센터에서 전화상담원으로 일하는 젊고 아름다운 린코는 외견상 평화롭고 풍족한 삶을 영위하고 있는 듯하지만 부부생활도, 아이도 없는 그들 부부의 생활은 건조하기 짝이 없다.어느 날 그녀는 '남편에겐 비밀'이라고 쓰인 낯선 봉투를 받는다. 놀랍게도 그 안에는 그녀가 은밀한 행위를 하고 있는 장면을 가까이서 생생하게 찍힌 사진들이 들어있다. 공포와 수치심에 사로잡힌 그녀에게 또다시 봉투가 도착한다. 이번에는 그녀가 거울 앞에서 대담한 옷을 입고 짙은 화장을 하는 장면이 담겨있는 사진이 들어있다. 그리고 그녀에게 걸려온 한 통의 전화. "사진과 필름을 돌려받으려면 내 말을 들어!" 누군가 그녀를 감시하고 있다!장대비가 쏟아지는 토요일, 린코는 사진과 필름을 돌려받기 공포에 떨면서도 전화로 그의 명령을 들으며 짧디짧은 스커트를 입고 집을 나선다. 낯선 목소리는 점점 수치스럽고 치욕스러운 일들을 그녀에게 강요하고, 그녀는 그 요구를 그대로 따를 수밖에 없다. 마침내 모든 요구를 들어준 후 사진과 원본 필름을 돌려받고 안도하는 린코. 그런데 수치심과 공포 속에서도 낯선 목소리의 요구는 어느새 그녀의 몸속 깊이 잠들어있던 관능을 일깨운다. 그리고, 또다시 걸려온 전화. "아직 안심하긴 일러, 사진은 또 있다.!"시게히코는 어느 날, 아내의 놀라운 모습이 찍힌 사진 한 장을 발견한다. 강렬한 의혹과 질투에 몸을 떠는 시게히코. 그리고 그는 정신을 잃는다. 정신이 들자 그는 온몸이 결박된 채 악몽인지 현실인지 분간할 수 없는 이상한 광경들을 강제로 보게 된다. 자신에게 무슨 일이 일어나고 있는 것인지, 최근 들어 수상쩍기 그지 없는 아내에게 도대체 어떤 일이 벌어지고 있는 것인지, 혼란과 공포와 의혹 속에서 갈등하던 그는 며칠 뒤 아내의 뒤를 미행한다.한밤의 외진 공터. 쏟아지는 굵은 빗줄기. 급정거하는 차의 타이어 소리, 이어 터지기 시작하는 카메라 플래쉬. 그리고 드러나는 린코의 눈부신 나신! 린코와 시게히코, 그리고 정체불명 사이코 스토커 사이에서 벌어지는 욕망과 폭력의 게임! 과연 승자는 누가 될 것인가?
2004	39310	77개의 침대		알노어 듀시		잠 못 이루는 밤, 도시의 젊은 나그네 이스마엘은 지금까지 그가 잠을 잤던 모든 침대 수를 세기 시작하는데.
2004	38710	79 봄들		산티아고 알바레즈		정치가, 게릴라 그리고 시인이었던 호치민의 삶을 통해 제국주의에 대항하던 베트남인들의 투쟁을 보여준다. 동시에, 그의 정치적인 선언을 통해 전 세계의 국제주의자들에게 사회주의 사회건설을 호소하고, 양키들의 양민학살을 비난한다.
2004	10609	7인의 사무라이	액션, 모험, 드라마	구로사와 아키라	미후네 도시로, 시무라 다케시	{때는 전국시대, 끊이지 않는 전란(戰亂)이 만들어낸 '노부시'(野武士: 산적 무리)의 횡포에 백성들이 떨고있던 그때..} 주민들은 황폐한 땅에서 어렵게 수확한 식량으로 한해 한해를 넘기는 빈촌에 살고 있다. 이 빈촌엔 보리 수확이 끝날 무렵이면 어김없이 산적들이 찾아와 모든 식량을 모조리 약탈해 간다. 싸워도 애원해도 소용이 없었다. 가만히 있을 수만은 없던 촌장의 결단으로 사무라이들을 모집하는데, 이들은 풍부한 전쟁 경험을 가진 감병위(勘兵衛)를 포함한 7명이었다. 감병위의 지휘하에 마을은 방위태세를 갖추고 전투훈련도 시작한다. 이윽고 산적들의 공격이 시작되어 치열한 사투가 벌어지고 산적들은 전멸한다. 하지만 마을사람들 다수와 7명 중 4명의 사무라이도 목숨을 잃는다. 마을엔 평화가 찾아오고 주민들은 벼농사에 여념이 없다. 노동요를 부르는 백성들을 보면서 감병위는 이렇게 말한다. "또.. 살아남았구나.. 이번도 또, 진 싸움이였구나.. 이긴 것은 저 농부들이다. 우리들이 아니야"
2004	36053	80일간의 세계일주	모험, 코미디	프랭크 코라치	성룡, 스티브 쿠건	런던 은행에서 불상을 훔친 파스포트(성룡 역)는 자신의 정체를 감추기 위해, 괴짜 발명가 필로스 포그(스티븐 쿠건 역)에게 의도적으로 접근, 그의 하인이 된다. 다음 날, 평소 필로스 포그를 못마땅하게 여기던 영국 과학부장관은 필로스 포그에게 '80일간의 세계일주'라는 세기의 미션(Mission)을 제안하고 2만 파운드가 걸린 엄청난 내기에 파스포트와 필로스 포그는 함께 거대한 여정을 떠난다. 사실 파스포트에겐 또 다른 의무가 있다. 바로 불상을 고향인 중국으로 가지고 가는 것. 마을을 위협하는 전갈단을 막아내고 평화를 지키기 위해선 꼭 불상과 함께 고향으로 돌아가야 한다. 파리에서 만난 매력적인 화가지망생 모니끄 라로슈(세실 드 프랑스 역)가 그들의 여정에 합류하고 불상을 다시 훔치려는 전갈단과 영국 과학부 장관의 끄나플은 그들의 여행을 막으려는데 혈안이 되어있다. 런던을 출발, 파리, 터키, 인도, 중국, 샌프란시스코, 뉴욕까지 험난한 일정을 완수하는 그들에게 뜻하지 않은 결과가 기다리고 있는데...
2004	34332	8명의 여인들	코미디, 범죄, 뮤지컬, 미스터리	프랑소와 오종	다니엘 다리우, 까뜨린느 드뇌브, 이자벨 위페르	1950년대 프랑스 한 시골 저택. 크리스마스를 맞아 가족들이 모이지만 그들의 사랑하는 가장이 살해되는 사건이 일어난다. 그 저택은 고립되어 있었기 때문에 살인자는 집에 있던 여덟 명의 여인들 중 한 사람인 것이 틀림없다. 그의 부인이었을까? 노처녀 처제? 욕심 많은 장모? 건방진 가정부 아니면 성실한 가정부? 어쩌면 그의 두 딸들? 깜짝 방문을 한 매력적인 여동생일 가능성은?
2004	38149	A사인 데이즈		최양일	나카가와 안나, 료 이시바시, 레오나 히로타	베트남 전쟁기의 오키나와를 무대로 록밴드 젊은이들을 그린 토네가와 유타카의 실화소설을 영화화한 작품. 제목의 ‘A사인’은 미군을 상대로 유흥업 허가를 받은 가게를 가리키는 말이다. 대단히 감성적이고 정서적인 분위기의 영화로, 최양일의 트레이드마크인 긴박감 넘치는 하드보일드 스타일과 거리가 멀어보이지만, 일본사회에서 가장 타자성이 두드러진 공간인 오키나와를 배경으로 그 시대의 아웃사이더들의 삶을 담아내고 있다는 점에서 타자에 대한 최양일의 꾸준한 관심이 형상화된 중요한 작품이다. 마음 깊은 곳을 건드리는 서글픈 감정들로 충만한, 80년대의 가장 감동적인 영화 중 한 편. 1968년, 미군점령하의 오키나와. 레스토랑에서 아르바이트를 하던 16살 혼혈아 에리는 인기 록밴드 버스터즈의 보컬 사치오와 사랑에 빠진다. 에리는 아버지의 나라에 가자는 어머니의 청을 뿌리치고 오키나와에 남아 사치오와 결혼한다. 그러나 결혼 생활이 행복하지만은 않다. 그러던 중 에리가 버스터즈의 보컬을 맡아 차츰 인기를 얻게 되지만, 우여곡절 끝에 밴드는 해산한다. 베트남전이 끝나던 해, 에리는 전 멤버였던 미키와 다시 밴드를 하기로 결심하고, 교통사고로 손을 다친 사치오는 프로듀서로 참여하기로 한다.
2004	39755	CSI - 뉴욕	액션, 범죄, 드라마, 미스터리, 스릴러	롭 베일리, 노르베토 바르바, 크리스틴 무어	게리 시나이즈, 멜리나 카나카레데스, 카민 지오비나조	
