year	code	title	genre	directors	actors	story
1996	51506	1.5	드라마	이관희	심은하, 신현준, 정우성	미국 한인 교포 1.5세대 이야기.
1996	17985	101 달마시안	코미디, 가족	스티븐 헤렉	글렌 클로즈, 제프 다니엘스	컴퓨터 게임 디자이너인 로져(Roger: 제프 다니엘즈 분)에게는 퐁고라는 이름의 멋진 달마시안이 한마리 있다. 아침이면 커피도 뽑아주고, 잠도 깨워주는 퐁고는 로져에게 둘도 없는 친구이자, 가족으로, 퐁고를 모델로 삼은 게임을 만들기도 했다. 달마시안을 납치하려는 개도둑 놈들을 혼내주는 게임이다. 하지만, 게임의 상품력을 측정하는 꼬마는 개도둑이 별로 밉지 않다는 이유로 퇴짜를 놓았다. 실망한 로져가 공원에서 휴식을 취하는 동안 퐁고는 옆에 앉아 지나가는 개들과 인사를 나누고 있었다. 앗, 그런데, 저쪽에서 늘씬하게 뻗은 달마시안 암컷이 한 마리 지나간다. 그녀의 이름은 퍼디. 첫 눈에 마음을 빼앗긴 퐁고는 로져가 자전거에 올라타자마자 그를 끌고 쏜살같이 퍼디의 뒤를 쫓았다. 영문을 모르는 로져는 퐁고를 멈추려하지만, 아무리 소릴쳐봐도 개 귀에 경 읽기고, 급기야는 공원 연못에 빠지고 만다. 화가 머리끝까지 난 로져가 퐁고를 묶어 데려 가려는데, 웬 아가씨가 앞을 차로막는다. 자신의 개라는 것이다. 정신을 차리고 살펴보니, 정말 암컷 달마시안이었고, 퐁고는 잠시 후 언덕 넘어서 태연히 달려오는 것이었다. 아가씨의 이름은 아니타(Anita: 조엘리 리차드슨 분), 퍼디의 주인으로, 퐁고와 퍼디는 이미 서로 정이든 눈치였다. 하지만, 퐁고 때문에 온갖 망신을 다 당한 로져는 다짜고짜 퐁고를 끌고 집으로 향했다. 그랬더니, 이번엔 퍼디 아니타를 태운 자전거를 끌고서 화급히 그들의 뒤를 쫓기 시작했다. 사색이 된 아니타. 그녀 역시 연못에 빠지고서야 질주를 멈출 수 있었다. 아니타의 집에서 젖은 옷을 함께 말리던 두 사람은 서로에게 호감을 갖게 되고, 마침내는 결혼에 골인했다. 퐁고와 퍼디도 부부의 연을 맺은 것은 당연지사. 그런데, 이들 견공 커플의 결합을 몹시 반가와하는 이가 있었으니, 아니타가 일하던 패션회사의 사장 크루엘라 드빌(Cruella De Vil: 글렌 클로즈 분)이었다. 동물원의 호랑이 가죽을 벗겨 옷을 만들 만큼, 열렬한 모피광인 코루엘라는 아니타가 무 심코 스케치해본 달마시안 무늬의 코트에 욕심이 생긴 나머지, 새끼 달마시안들의 가죽을 모아 모피 코트를 만들 작정이었다. 퐁고와 퍼디가 귀여운 새끼 101마리를 낳던 날, 크루엘라는 아니타의 집으로 쳐들어와서 새끼들을 팔라고 하는데.
1996	17758	12 몽키즈	SF, 드라마, 스릴러	테리 길리암	브루스 윌리스, 매들린 스토우, 브래드 피트	서기 2035년 미래의 인류는 바이러스 감염으로 인해 99%가 멸망하고 소수의 생손자들은 지상에서의 생활을 포기한 채 지하 세계에서 생활하게 된다. 감옥에 수감되어 있는 제임스 콜(James Cole: 브루스 윌리스 분)은 자원 임무를 띠고 지상으로 나가게 되고 그곳에서 사자와 여러 동물들이 배회하는 것을 보며 '12 몽키즈'란 단체의 마크를 보게 된다. 탐사업무를 끝내고 돌아온 제임스에게 일련의 과학자들은 그에게 인류의 지상회복을 도와준다면 완전 사면을 해주겠다고 제의한다. 결국 그는 시간을 거슬러 올라가 바이러스가 퍼지게 된 1996년으로 보내진다. 그러나 어떤 착오로 인해 1990년으로 보내지고 그곳에서 경찰을 부상입히는 등 말썽을 피워 정신 병원에 수감된다. 그는 곧 인류가 바이러스에 의해 멸망할 것이라고 설득하지만 아무도 그의 말을 믿으려 하지 않았다. 그의 담당의사인 캐서린 레일리(Dr. Kathryn Railly: 매들린 스토우 분) 박사는 그를 치료하면서 어디서 본 것 같은 느낌을 갖는다. 그리고 제임스와 같은 병동에 수감되어 있는 제프리 고인즈(Jeffrey Goines: 브래드 피트 분)라는 사람은 부친이 대단히 유명한 바이러스 연구학자로 아버지에게 연락이 닿으면 언제든지 나갈 수 있다고 큰소리 친다. TV를 통해 인간들의 폭력을 본 제임스는 혼잣말로 인류가 멸망을 자초한 것이라고 말하자 제프리는 그에 동조하며 인류는 바이러스 같은 것으로 망해야 한다고 말한다. 제임스는 제프리의 도움으로 탈주하지만 다시 붙잡혀 감옥에 수감 도중 미래로 돌아간다. 과학자들이 제시한 자료를 통해 제프리가 12 몽키즈라는 단체의 주요 인물임을 알아내어 제임스는 다시 1996년으로 보내진다. 그러나 실수로 1910년대의 프랑스 전쟁터로 떨어져 위기를 맞게 된다. [스포일러 주의] 위기의 순간 그는 다시 1996년으로 보내지고 6년만에 레일리 박사를 만나게 된다. 제임스는 자신의 말을 믿지 않았던 그녀에게 1914년 전쟁터에서 자신이 위기에 순간에 찍혔던 사진으로 진실에 대한 확신을 주지만 레일리 박사의 납치 사건으로 경찰의 추격을 받는다. 제임스가 미래에서 다시 돌아왔을 때 제프리 일당이 한 일은 동물원에 갇혀있던 동물들을 풀어놓는 장난에 불과하다는 것을 알게 된다. 바이러스를 확산시킨 진짜 범인은 제임스가 어려서부터 꿈에서 보아왔던 제프리 부친의 조수라는 것을 알게 되어 공항을 탈출하려던 그를 막으려 한다.
1996	17198	1996 뽕	드라마	김동명	예지원, 조형기	강원도 철원 용담이란 마을에 노름꾼 김삼보(최종원 분)란 위인이 살고 있는데 그는 언제나 투전판을 쫓아 팔도를 제집같이 떠도는 지라 집이랍시고 석달에 한번 넉달에 한번 찾아올까 말까 한 그런 뜬구름 잡는 위인이다. 그 김삼보에게 안협집(예지원 분)이란 계집이 있다. 안협집이 비록 몸은 귀하게 태어나진 못하였으나 인물이 남달리 고운 점이 있다. 그러나 가난한 촌구석에서 아무렇게나 자란 터라 먼저 안 것이 돈이었다. 십오륙세적 참외 한개에 정조를 빌린 것이 원인이 되어 돈만 있으면 서방도 있고 먹을 것, 입을 것이 다 있지 하는 굳은 신조가 생겨 목숨 말고는 무엇이든지 제공하여 부끄러울 것이 없는 그런 계집이다. 안협집이 처음 이 마을에 들어왔을 때는 혼자 지낼 수가 없어 자연 이집저집 품방아도 찧고 김도 매주며 잔일을 하여 주며 얻어 먹다가 차츰 쌀말이나 피륙 지전을 받고 몸을 내주는 처지가 되어 지금은 동네 남정네란 남정네는 다 한번씩 후려내게 되었다. 참다못해 분개한 아낙네들이 작당을 하여 동네에서 판박아 놓은 화냥년인 안협집을 내쫓으려 하지만 워낙 제잘못에 대한 개념이 없는 계집인데다 사내란 사내는 모두들 한번쯤 안협집의 배를 건넌 처지라 실패하고 만다. 뒷집에 누에를 함께 치는 신씨란 할미가 살고 있는데 그집에 힘이 장사인 삼돌이(조형기 분)란 머슴놈이 있다. 놈이 원래 음흉하여 안협집을 한번 후리기 위해 갖가지 방법을 다 동원하지만 어찌된 일인지 이 머슴놈에게만은 절대로 몸을 허락하지 않는다. 안협집이 정조가 헤프기로 유명한 대신 또 매몰스럽기로 유명하여 한번 마음에 들지 않는 것은 죽어도 막무가내라 맘에 드는 서방질은 부정한 일이 아니고 죄가 아니고 모독이 아니지만 맘에 없는 사내와 그것을 하는건 부정한 일이요 죄요 모독이었다. 하다 하다 실패하고 열이 뻗친 머슴놈은 어느날 집이랍시고 기어든 삼보에게 안협집의 행실을 다 꼬아 바치게 되고 큰 싸움이 벌어져 온 동네를 떠들썩하게 하는 촌극이 벌어진다. 다음날 아무일도 없었던 듯 계집은 노잣돈에다 밑천 푼까지 주어 배송을 하고 삼보는 울며 겨자 먹기로 한숨을 쉬며 다시 개나리 봇짐을 지고 훨훨 길을 떠난다. 안협집은 언제 돌아올지 모르는 그를 떠나 보내며 또다시 얼굴에 화장을 하고 언제나처럼 공청 사랑에서 잠을 잔다.
1996	30297	7악동	가족, 코미디, 모험	임선	신준호, 정태우, 윤동원	젊음의 열기가 가득한 문화의 광장 중앙에 자리잡고 있는 미니 패스트푸드점에서 아르바이트를 하고  있는 7악동은 모두 고아 출신으로 본인들이 학비를 벌어 공부를 하는 용기있는 아이들이다. 또한 공원의 이벤트인 캐릭터 쇼에 참가하여 타이거 가면을 쓰고 무술시범과 노래, 춤으로 공원을 찾는 아이들에게 즐거움을 주는 7악동을 어린이들은 타이거 7형제라 부른다. 공원에서 나쁜 짓을 일삼는 불량배와 폭주족, 소매치기에 대항해 두번 다시 나쁜 짓을 못하도록 교화시키는 것, 또 어린 소년 소녀들을 납치해 날치기, 앵벌이, 소매치기 등 범죄행위를 시키는 조직단 일망타진도 7악동의 몫이다. 그리고 7악동은 심장병으로 죽어가는 고아원 동생 지숙을 살리기 위해 산악 자전거대회에 출전, 목숨건 레이스를 벌려 우승 상금으로 지숙을 살려내는 진정한 용기를 보여 주기도 한다. 결국 7악동은 경찰청에서 용감한 어린이들로 선정되어 명예 경찰 임명장을 받는다.
1996	17862	7층	스릴러	이안 배리	브룩 쉴즈	광고 대행사의 대주주인 남편이 유언 한마디 없이 갑자기 죽자 케이트 플레처(Kate: 브룩 쉴즈 분)는 엄청난 빚과 회사의 주식지분 그리고 수리가 덜 끝난 대형 아파트만을 물려 받는다. 동업자인 비비엔(Vivian: 린다 크로퍼 분)으로부터 배신당한 그녀는 자신의 아파트에 들어온 일본인 컴퓨터 전문가 미쓰루(Mitsuru: 마사야 카토 분)에게 애정을 느끼고 의지한다. 어느 날 비비엔이 처참하게 의문의 살해 당하고 케이트는 점점 미쓰루가 매우 위험한 정신질환자라는 것을 깨닫는다. 미쓰루는 오래 전에 죽은 자신의 누나 나오코(Naoko: 미키 오이카와 분)의 기억으로부터 벗어나지 못한 채 억제할 수 없는 폭력을 휘두른 것이다. 미쓰루는 자신이 좋아하는 케이트를 보호하는 수단으로 폭력을 휘두르고 미쓰루 기억 속의 나오코는 자신의 소유물이라 생각하는 남동생을 다른 여자에게 뺏기지 않기 위해 미쓰루의 폭력성을 부추긴다. 미쓰루의 비밀을 알아버린 케이트는 미쓰루에 의해 자신의 아파트에 감금된다. 이제 미쓰루의 누나 나오코는 그의 강박관념과 기억을 조종하며 케이트와 그녀 주변의 인간들에 대한 엄청난 복수를 음모한다. 그러나 한때 비비엔과 작당해 케이트를 회사에서 쫓아낸 존의 도움으로 케이트는 복수에 사용 되려던 미쓰루의 컴퓨터를 파괴해 버림으로써 자신을 구하고 나오코의 기억으로부터 미쓰루를 벗어나게 한다. 그러나 미쓰루는 끝내 자신의 컴퓨터, 그 컴퓨터 속에 내장되어있던 누나 나오코의 데이터들과 죽음 속으로 몸을 던진다.
1996	33140	96 옐로우하우스		김정철	민복기, 소비아, 신성하	명자, 말순, 진희는 저마다 한과 과거를 갖고 밤의 거리 옐로우 하우스에서 남자들을 잡고 실랑이를 벌인다. 진희는 한강에서 자살하려고 서서 지난 일을 생각한다. 어촌 마을 횟집 딸로 부러울게 없이 자란 진희는 어느날 카메라맨 태일을 만난다. 탤런트를 시켜준다며 유혹하는 태일에게 속아 순결을 잃은 진희는 곧 속았다는 사실을 알고 터미널에서 서성이다 똥개를 만난다. 그리고 밤의 여인이 되어 옐로우 하우스에서 지내다가 급기야 한강으로 오게 된 것이다. 마침 이곳을 지나던 은경은 진희를 구해 자기가 일하는 룸살롱으로 데려와 같이 일하는 보영과 함께 진희를 정성껏 간호한다. 한편 은경은 출세를 위해 자신을 버리고 회장딸과 결혼했지만 성격차이로 이혼한 철민을 만난다. 어머니가 임종하면서 은경을 찾아 용서를 빌고 잘 살라고 유언했다며 전하지만, 은경은 이를 거절하고 돌아선다. 하지만 은경,보영,진희는 굳게 살아갈 것을 맹세했지만 어느날 진희는 다시 똥개에게 잡혀가고 만다. 진희가 배신한 걸로 알고 있던 은경과 보영은...
1996	18829	LA 탈출	액션, 모험, SF, 스릴러	존 카펜터	커트 러셀	술, 담배, 마약, 총기소지, 여자와 심지어는 육식까지도 금지된 21세기의 미국. 종신 재임하게 된 미국 대통령은 아예 자신의 고향으로 백악관을 옮겨버리고, 지진으로 영토에서 분리된 LA를 미국 본토로부터 분리시켜 범법자나 반정부 단체들을 가두어 버려 LA는 무법 천지가 된다. 이때 대통령의 딸이 L.A.의 갱단 두목 쿠에르보 존슨에게 포섭되어 대통령의 블랙박스를 훔쳐 그에게로 가버린 사건이 발생했는데, 그 블랙박스 안에는 전세계의 전원을 차단시킬 수 있는 리모콘이 들어 있었다. 이에 정부는 반정부 세력의 신화로 존재하던 범법자 스네이크(Snake Plissken: 커트 러셀 분)에게 열 시간 후에 사망하는 바이러스를 주사 한 후 그에게 주어진 시간내에 블랙박스를 찾아올 것을 명령하고, 블랙박스와 해독제 주사를 교환하는 조건을 내건 것이다. L.A.에서의 작업은 처음부터 쉽지 않은데, 계속해서 생체 이식수술을 해서 살아가는 사람들이 있는 병원, 10초내로 10점을 따지 않으면 죽어야하는 농구 시합 등 여러 차례의 죽을 고비를 넘긴 그는 허쉬(팜 그리어 분)를 만나게 된다. 여장을 하고 있는 허쉬는 그가 예전부터 믿고 지내던 사람이었는데, 허쉬의 행글라이더를 이용해 스네이크는 결국 블랙박스를 손에 넣게 된다. 가까스로 대통령 관저에 도착한 스네이크가 리모콘을 건네주자 대통령은 제3 세계의 전원을 차단하기 위한 암호를 입력한다. 그러나 그가 건네준 리모트 컨트롤은 가짜였는데.
1996	90088	가슴을 열어라	드라마	최종수	정준호, 박소현, 이효정	노총각 태민과 귀여운 성격의 다영이가 결혼하는 과정을 그린 드라마
1996	64916	간이역	드라마		이혜은, 원영, 이영애	
