year	code	title	genre	directors	actors	story
1999	27897	007 언리미티드	액션, 스릴러	마이클 앱티드	피어스 브로스넌	석유계의 거물, 로버트 킹이 폭발 사고로 죽자, 그의 딸, 일렉트라 킹(Elektra King: 소피 마르소 분)을 보호하란 명령이 제임스 본드(James Bond: 피어스 브로스넌 분)에게 하달된다. 그러나 로버트 킹의 죽음 배후엔 복잡한 음모가 숨어있었다. 과거에 그의 딸 일렉트라가 납치되자, 로버트는 혼자 딸을 구하려다 실패했다. 그 뒤, M(M: 주디 덴치 분)을 찾아가 자문을 구하는데, '테러범과 협상할 수 없다'는 그녀의 권고대로 딸의 몸값 지불을 거절한다. 이에 일렉트라는 분노를 느낀 나머지, 자신을 납치했던 르나드(Renard: 로버트 칼라일 분)와 결탁, 아버지를 죽이고 송유관을 차지하려는 계획을 세운다. 또한 이스탄불을 폭발시킴으로써 석유의 이동통로를 차단하여 궁극적으로 송유관 독점을 꿈꾼다. 아무 것도 모른 채 로버트는 딸의 음모에 희생되고 만다. 한편 르나드란 인물은 과거에 죽음을 목전에 두고 대수술을 거쳐 다시 태어난 뒤로 일반인 보다 강해졌다. 뇌에 박힌 총알 때문에, 점점 죽어가고 있고, 감각 또한 전혀 느끼지 못한다. 인간성 또한 고갈된 자다. 그는 일렉트라를 도와 그녀의 어긋난 야망을 위해 헌신한다. 종국엔 폭탄을 폭발 시키기 위해 자폭하는 헌실까지 각오한다. 사건을 수사하던 제임스 본드는 일렉트라의 행동이 석연치 않음을 발견하고 이를 추적하게 된다. 또한 로버트가 돌려받은 돈이 일렉트라 몸값과 정확히 일치함을 발견한 뒤, 르나드를 찾는다. 그러던 중, M도 일렉트라에게 끌려가 죽을 위기를 맞고, 본드도 그녀에게 붙잡혀 죽을 위기에 놓이지만 가까스로 살아나 일렉트라를 죽인다. 그러다 과학자 크리스마스 존스(Christmas Jones: 데니스 리차드 분)를 만나 폭탄 해체에 도움을 받는다. 그는 우여곡절 끝에 르나드가 핵폭탄을 폭발시키려는 현장에 그녀와 도착한다. 숨막히는 싸움 끝에 제임스 본드는 르나드를 죽이고 핵폭탄은 제거된다. 모든 임무를 완수한 제임스, 늘 그렇듯 본부에 보고는 뒷전으로 미루고, 미녀 과학자 크리스마스와 함께 밀회를 즐긴다.
1999	24831	13층	판타지, 미스터리, 멜로/로맨스, SF, 스릴러	조세프 루스낵	크레이그 비에코, 그레첸 몰, 빈센트 도노프리오	{“I Think, Therefore I am (나는 생각한다, 고로 존재한다)” - Descartes (데가르트), 1596-1650} 1937년 LA의 한 호텔. 화려한 장식과 요란한 무용수들 사이로 갑부로 보이는 60대의 노인 그리어슨(아민 윌러 스탈 분)이 홀을 가로지른다. 그리어슨은 침통한 얼굴로 평소 친하게 지내던 바텐더 애쉬톤(빈센트 도노프리오 분)에게 중요한 편지를 맡긴 뒤 집으로 향한다. 조용히 침대에 누운 그의 눈이 번쩍하는 순간, 화면은 또 다른 차원인 1999년 LA의 빌딩 속 13층으로 이동한다. 시뮬레이션 게임기에서 일어난 풀러(아만 뮐러스탈 분)는 능숙하게 빌딩을 나선다. 하지만, 그의 발걸음 누군가 쫓기는 듯 위태로워 보이는데. 잠에서 깨어난 홀(크랙 비에르코 분)은 휘청거리며 자신의 거실을 둘러 보다가, 충격을 받는다. 바닥에는 피묻은 셔츠와 핏자국이 널려있지만, 홀은 지난 밤 자신이 무엇을 했는 지 좀처럼 기억할 수가 없다. 정신을 차리기도 전에 풀러가 살해당했다는 긴박한 전화를 받는다. 풀러의 죽음에 충격을 받은 홀은 지난 밤, 자신의 아리바이가 불충분한 점을 집요하게 추궁하는 형사의 태도에 기분이 상한다. 더군다나, 생전 처음 본 여자가 풀러의 딸임을 자처하며 나타나자 홀은 그녀의 존재가 의심스럽기만 하다. 풀러의 딸, 제인(그레첸 몰 분)은 아버지의 죽음과 동시에 회사를 매각할 계획을 세우고, 그 사실을 숨긴 채 홀에게 관심을 보인다. 홀은 풀러의 죽음에 의구심을 갖고 그의 행적을 조사하기 시작한다. 홀은 컴퓨터 프로그래머 휘트니(빈센트 도노프리오 분)를 통해서 풀러가 자신이 만든 가상세계에서 무슨 일인가를 꾸미고 있었음을 알게 되고, 자신이 직접 가상 세계로 들어가기로 한다. 휘트니의 만류에도 불구하고 가상 게임기에 몸을 누운 홀은 1937년의 은행원 퍼거슨의 몸을 빌어 눈을 뜬다. 퍼거슨을 통해 바라본 30년대는 컴퓨터 시뮬레이션이라고 상상할 수 없을 만큼 모든 것이 ‘진짜’였으며, 가상세계에서 살아가는 사람들조차 모두 컴퓨터로 창조된 사람이라고 믿기 어려울 만큼 생생하였다. 퍼거슨은 우여곡절끝에 풀러가 잘 다니던 호텔의 바에서 바텐더 애쉬톤을 만난다. 하지만 어떻게 된 일인지 애쉬톤은 풀러(그리어슨)이 맡긴 편지에 대해서 전혀 모르는 일이라고 딱 잘라 말한다. 현재로 돌아온 홀에게 살인사건의 목격자가 나타난다. 목격자의 말에 따르면 살인자는 다름아닌 홀이며, 묵인을 조건으로 대가를 흥정한다. 홀은 자신이 풀러를 살해했음을 본능적으로 믿게 되는데.
1999	23872		
1999	24560		
1999	37434	D4 프린세스	애니메이션, 코미디, 액션		쿠라타 마사요	나선 황국의 제 3황녀 루리도 도리스. 방년 13시이지만 정신 연령만으로는 7세 수준도 못될듯이 보이는 철부지에 응석받이이다. 태어나서 한번도 왕궁 밖으로 나가본 적이 없는지라 아주 기초적ㅇ니 세상물정조차 전혀 몰라서 여러가지 황당한 해프닝을 벌이곤 한다. 13세가 되기전까지는 자신의 판차를 보는 것이 엄격하게 금지되어 있었던지라, 얼마전에서야 비로소 자신의 판차를 처음 본 도리스. 그녀의 판차는 남에게는 차마 보이기 부끄러울 정도로 공격적이나 수비력이 딸리는 조그마한 드릴이 전부였다.하지만 훌륭한 판차가 되기 위해 처음으로 왕궁을 벗어나 동방제도학원에 입학하게 된다. 별 개념없이 그냥 판차가 되어야겠다는 느슨한 생각만 가지고 있던 도리스는 난생 처음 실제로 중앙투기장에서 벌어지는 판차배틀을 목격하게 된다. 게다가 도리스의 친언니이자 황국의 제 2황녀인 루리도 도리아는 명성 높은 뛰어난 슈퍼 판차였다. 이 때문에 기존에 동방제도 학원에 다니던 학생들은 도리스의 실력은 얼마나 될런지 궁금해하며 도전해온다. 영문도 모른채 그저 자신의 입맛에 맞는 황궁요리를 먹기위해 언니의 특훈을 참고 있는 도리스. 하지만 그녀의 앞길에는 여러가지 난관이 놓여있는데...
1999	101178	KBS 스페셜				한국 방송 최고의 명품다큐, KBS스페셜. 공영방송 KBS의 다큐멘터리 역량을 총 집결해 만들어낸 프로그램 'KBS 스페셜'은 지난 1994년 방송을 시작한 이래 대한민국 다큐멘터리의 대표 브랜드로 시청자들에게 사랑 받아왔습니다. 'KBS 스페셜'이라는 창을 통해 세상의 모든 이야기들을 만날 수 있습니다. 여기에는 나와 우리 이웃, 한국과 세계가 있습니다. 'KBS 스페셜'은 정성이 가득 담긴 선물처럼보다 많은 시청자들에게 '다큐보기의 즐거움'을 드리는 프로그램이 되고자 합니다.
1999	25151	LA 히트		조셉 존 바메틀러, 케빈 목, 아트 카마초	울프 라슨, 스티븐 윌리암스	혈기 왕성한 신참 형사와 16년의 경력을 가진 노련한 형사가 파트너가 되어 사건들을 해결해 나간다는 줄거리의 형사 액션물. LA 경찰청은 연이어 일어나는 도시 범죄 때문에 항상 분주하다. 강력반 형사들인 체이스(Det. Chester 'Chase' McDonald: 울프 라슨 분)와 오거스트(Det. August Brooks: 스티븐 윌리암스 분)는 호흡이 잘 맞는 파트너로서 여려가지 어려운 사건들을 함께 해결해 나간다.
1999	104865	not so 퍼펙트 러브!	드라마	나가야마 코조, 나카에 이사무	후쿠야마 마사하루, 기무라 요시노, 유스케 산타마리아	타케토와 치구사, 그리고 아야의 삼각관계를 그린 이야기
1999	63013	TV소설 당신	드라마	홍성덕	황은하, 김주승, 김민희	일제 말기부터 현대에 걸쳐 살아가는 여인의 이야기
1999	24103	가든 오브 에덴	드라마	알레산드로 달라트리	킴 로지 스튜어트, 세이드 타그마오우이	어릴 때부터 심성이 예민한 12살의 어린 예수(킴 로시 스튜어트 분)는 목수이며 랍비인 아버지 요셉의 영향을 받으며 자란다. 18살이 될 무렵 아버지 요셉이 죽자 그는 내면의 물음에 대한 답을 구하기 위해 고향을 떠난다. 첫 도착지인 예루살렘에서 십자가에 못박혀 처형당하는 사람들을 목격하고 그 폭력의 무서움에 치를 떤다. 바로 그곳에서 알게 된 보아스와 한동안 같이 지내지만 얼마 후 보아스가 로마인들에게 역시 폭력으로 대항하는 것을 보고 모순을 느껴 예루살렘을 떠나게 된다. 인도를 비롯한 여러 곳을 여행하며 예수는 다양한 삶과 그들이 섬기는 여러 신들을 보면서 비록 모습은 다르나 본질은 동일하다는 인식을 얻는다. 신으로부터의 계시를 기다리며 낙타 모는 일을 하던 중 예수는 산적의 습격을 받은 아지즈(세드 타지마우이 분)를 구해준다. 하지만 아지즈는 예수의 은혜를 저버리고 물과 음식을 훔쳐 달아나 버린다. 모든 희망을 잃은 예수가 사막에서 쓰러졌을 때 그를 구해주는건 바로 쿰란공동체 사람들이다. 하지만 법률이나 율법보다 인간의 영혼과 존엄성을 더 존중했던 예수는 자신들의 규율 속에 갇혀있는 쿰란공동체의 나약함을 보게 된다. 이제 사신의 악한 내면인 사탄과 정면으로 대면하기 위해 사막으로 간다. 여기서 예수는 사탄을 정복하고 또한 사랑으로 감싸안는다. 그리고 진정한 하느님의 선택을 받고 사랑을 전하기 위해 세상으로 다시 돌아간다. 첫 제자 베드로와 그 가족들과 함께 길을 걷는 모습이 사랑의 말씀과 함께 나타나며 영화는 끝이 난다. 그리고 성경은 바로 여기서부터 시작된다.
