year	code	title	genre	directors	actors	story
2021	99702	007 노 타임 투 다이	액션	캐리 후쿠나가	다니엘 크레이그, 라미 말렉, 라샤나 린치	가장 강력한 운명의 적과 마주하게된 제임스 본드의 마지막 미션이 시작된다
2021	148043	117편의 러브레터	멜로/로맨스, 드라마	페트르 가르도스	밀란 쉬러프, 에모크 피티, 안나 아즈카라테	1945년 홀로코스트에서 살아남은 헝가리 청년 '미클로시'는 해방 후 폐질환으로 6개월 시한부 선고를 받는다. 하지만 그는 삶을 포기하지 않을 이유를 찾기 위해117명의 여성들에게 편지를 보내고, 17명에게 답장을 받는다.그 중 열아홉 살 소녀 ‘릴리’의 편지는 ‘미클로시’의 가슴을 뛰게 하고, 어느새 둘의 편지는 러브레터가 된다.“나를 보러 올 수 있어요?”라고 묻는 ‘릴리’.“건강해야 할 이유가 생겼어요”라고 답하는 ‘미클로시’.두 사람은 주변의 만류에도 불구하고 결혼을 결심하는데…삶을 포기하지 않은 사람들에게 당도한 사랑의 기적을 만난다!
2021	204776	120시간: 로스트 인 아웃백	드라마, 공포, 스릴러	마이크 그린		호주로 여행을 떠나온 미국인 커플 리사와 웨이드.비행기 안에서 리사가 웨이드의 청혼을 거절하는 바람에 냉랭해진 둘은 호주 여행을 시작한다. 계획대로 해변에 갔다가 웨이드는 해파리에 쏘여 다리를 다치고,이 일로 둘은 계획을 바꾸어 호주 오지인 아웃백으로 향한다.아무도 없는 허허벌판에서 GPS가 제대로 작동하지 않자 둘은 차에서 내려 근처 언덕에 올라가 근처에 무엇이 있나 살펴보기로 한다.하지만 언덕 위에서도 보이는 것은 없고 날은 점점 어두워지기 시작해 차로 돌아가는 길마저 확실하지 않은데...
2021	199665	1984 최동원	다큐멘터리	조은성	최동원	무쇠팔, 부산의 심장, 최고의 투수, 등번호 11번, 불꽃 투혼, 금테 안경우리가 그를 부르는 이름 프로야구 역사상 가장 극적인 우승, 레전드 한국 시리즈, 기적 같은 우승우리가 기억하는 1984년 가을 1984년 프로야구 한국 시리즈 롯데 자이언츠 vs 삼성 라이온즈모두가 절대 강자 삼성의 우승을 의심하지 않던 한국시리즈  “코리안 시리즈에 올라왔으니까, 제가 힘이 되는 데 까지는 열심히 해서전 게임을 다 나가더라도 이길 수 있는 게임은 전부다 이기고 싶습니다” 한국시리즈 7차전 5번 등판, 4승 1패, 완봉승, 완투승, 구원승전세계 유일무이 깨지지 않을 만화 같은 기록 희망, 열정, 도전, 투혼‘기록’이 아닌 ‘기적’을 선물한 최동원 선수  눈물 나게 그리운 그 이름무쇠팔 최동원 10주기 첫 번째 다큐멘터리“야구가 제 인생 아니겠습니까”
2021	201842	2021 스웨그 에이지 : 외쳐, 조선!	공연실황, 뮤지컬	우진하, 곽기영	양희준, 김수하	삶의 고단함과 역경을 시조 속에 담아 훌훌 털어버렸던 백성들은 역모 사건으로 시조 활동이 금지되면서 자유도 행복도 잊은 채 살아간다.그러던 중 15년 만에 누구나 참여할 수 있는 조선시조자랑이 열리게 되고, 탈 속에 정체를 감추고 양반들의 악행을 파헤쳐 행복한 세상을 만들고자 조직된 비밀시조단 ‘골빈당’은 이것을 기회 삼아 조선에 새로운 바람을 불러일으키고자 한다.한편, 왕의 비선실세이자 시조대판서인 홍국은 자신에 대한 악덕한 소문을 퍼트리고 다닌다는 이유를 들어 골빈당을 잡으려는 음모를 꾸미는데…
2021	198765	2067	SF	세스 라니	코디 스밋 맥피, 라이언 콴튼	지구 종말이 도래하고, 산소가 중요한 화폐가 된 서기 2067년.‘타임머신’이라고 불리는 일명 ‘크로니컬’이 발명되고,407년 뒤, 2474년 미래에서 보낸 메시지가 도착한다.인류의 마지막 희망, 미래를 구해야만 한다
2021	202533	300: 전사의 귀환	액션	크리스토퍼 포베스	아론 브롬버그	로마 제국의 지배를 받던 브리튼은 로마 군대 철수 후 자유를 얻는다.그러나 계속되는 픽트족의 침략에 브리튼의 왕 '보티건'은 두려움에 사로잡힌다.픽트족에 맞설만한 힘이 없는 보티건은 결국 색슨족과 동맹을 맺게 되고,색슨족의 지배자들은 자신의 백성들을 이끌고 브리튼을 방문하는데...
2021	200743	365일: 비밀의 여자	스릴러	콜린 플룸	엘리아스 하저, 케이트 린더	갑작스러운 어머니의 죽음으로 혼자가 된 브랜던.어려운 형편으로 힘겹게 장례를 준비하는 중에 도움의 손길을 내민 피오나와 가까워진다.장례식장을 운영하는 피오나와 언니 부부는 브랜던을 저녁 식사에 초대하고처음 맛보는 요리와 아름다운 노래로 브랜던은 상처받은 마음에 위로를 얻는다.자연스럽게 서로의 감정을 확인하는 브랜던과 피오나.하지만 피오나의 사랑에는 어둡고 위험한 비밀이 숨겨져 있는데...
2021	174831	3개의 얼굴들	드라마	자파르 파나히	베나즈 자파리, 자파르 파나히	유명배우 베흐나즈 자파리에게 먼 시골 마을에 사는 소녀의 영상이 전달된다. 가족들이 배우가 되겠다는 자신의 꿈을 반대한다며, 자살을 암시하는 자극적인 영상이었다. 직접 확인하기로 결정한 베흐나즈 자파리는 영화감독 자파르 파나히와 함께 소녀를 찾아 먼 길을 떠난다.
2021	195072	438일	드라마	예스퍼 갠스란트	구스타프 스카스가드, 마티아스 바레라	2011년 6월 28일 밤 스웨덴 기자 마틴과 요한은 소말리아에서 에티오피아로 불법 입국한다. 수개월에 걸친 탐사취재 끝에 마침내 석유전쟁에 의한 오가덴 지역 주민 피해의 실체를 밝히려던 순간,에티오피아 군대에 의해 테러협의로 붙잡혀 징역 11년형을 선고받는데…스웨덴 기자 마틴 시뷔에와 요한 페르손의 악몽 같은 실화
2021	163676	8년을 뛰어넘은 신부	멜로/로맨스, 드라마, 가족	제제 타카히사	사토 타케루, 츠치야 타오	결혼을 약속한 히사시와 마이. 하지만 마이에게 갑자기 병이 생기고 혼수상태가 되고 만다.히사시는 마이의 부모님에게 다른 여자를 만나라는 충고를 듣지만, 그녀의 곁에서 떠나지 않고 회복하는 것을 기다린다.그 후, 눈을 뜬 마이는 기억상실증에 걸려 히사시가 누구인지 모르는 상태가 되어버린다.충격을 받은 히사시는 좌절하지 않고 매일같이 그녀를 찾아가는데....
2021	201885	BBC프롬스: 거슈윈 영화 음악 콘서트	공연실황	존 윌슨		대중음악 역사상 가장 위대한 작곡가로 평가받는 조지 거슈윈의 영화 음악 콘서트 실황이다. 오드리 헵번 주연의 <화니 페이스>부터 최근 리메이크되어 큰 사랑을 받은 <스타 이즈 본>의 첫 번째 리메이크작까지, 1930년대-1950년대 할리우드 전성기의 작품 중 가장 음악성 높은 영화의 삽입곡이 차례로 연주된다.웨스트엔드 최고의 뮤지컬 스타 3인방 루이즈 디어맨, 매튜 포드, 줄리안 오벤든(다운튼 애비 출연)이 무대에 함께 오른다. 여기에 음악평론가 배순탁 작가의 해설이 더해져 더욱 깊은 감상을 돕는다.
2021	202529	BBC프롬스: 그라치니테-틸라와 버밍엄 심포니	공연실황	미르가 그라치니테 틸라		영국 런던의 로열 앨버트 홀에서 개최되는 세계적인 클래식 음악 축제의 공연 실황여성 최초, 버밍엄 심포니 음악 감독으로 발탁되며 클래식 음악계에 큰 화제가 된 미르가 그라치니테-틸라는 이번 공연에서 정치와 예술의 자유를 지휘한다. 폭력과 억압을 뛰어넘는 진실의 힘을 음악으로 아름답게 표현한 ‘레오노레 서곡’을 비롯한 베토벤의 걸작이 연주된다.신고전주의 걸작으로 불리며 다층적 감성을 내포한 스트라빈스키의 유일한 바이올린 협주곡 또한 감상할 수 있다. 열정적인 연주로 청중을 사로잡는 바이올리니스트 레일라 조세포비츠가 무대에 오른다. 또한 세계 최초로 공연된 현대 작곡가 제럴드 배리의 작품은 테너 알란 클레이톤의 깊은 울림으로 감상할 수 있다.
2021	201968	BBC프롬스: 아르헤리치와 바렌보임 콘서트	공연실황	다니엘 바렌보임		영국 런던의 로열 앨버트 홀에서 개최되는 세계적인 클래식 음악 축제 공연 실황이다. 세계적인 지휘자이자 피아니스트, 다니엘 바렌보임과 평화와 화합의 상징이 된 서동시집 오케스트라 그리고 전설적 피아니스트, 마르타 아르헤리치가 함께 클래식 명작을 연주한다. 아르헤리치는 언제나처럼 강렬한 타건과 정교한 기교로 잊지 못할 음악적 경험을 선물한다. 오랜 친구이자 동료인 바렌보임과 아르헤리치는 슈베르트의 ‘론도’를 완벽한 호흡으로 함께 연주하며 관객을 매료시킨다. 콘서트의 후반부는 바그너의 음악극 중 가장 화려하고 장대한 서곡과 전주곡을 엮은 관현악 모음곡으로 이어지며 절정에 달한다.
2021	201897	B급 청춘	드라마	민채연	정수련, 도정원, 박한나	예술대 영화과 연출 전공 4학년 ‘겨레’는 하루 아침에 정성을 다해 쏟은 졸업 영화 시나리오를 전 남자친구이자 졸업한 학과 선배 ‘현수’에게 스틸 당한다. 망연자실하던 겨레는 급히 다른 시나리오로 준비하기에 이른다. 완벽하지 않은 졸업영화 팀원들이 모여 그들의 성장과 사랑을 담은 이야기다.
2021	197468	CCTV	공포	김홍익	곽도원, 김단미, 박기륭	일명 `CCTV 살인사건`. 10년 전. 8명이 죽고 1명이 행방불명이 된 전대미문의 살인극. 바로 이 끔찍한 살인사건의 유일한 생존자를 유튜버가 찾아간다. 유튜브 채널의 획기적인 조회수와 구독자 증가를 가져올 생존자와의 인터뷰가 시작되자... 10년 동안 숨겨졌던 끔찍한 사실이 드러나고,아직도 끝나지 않았던 복수가 10년 만에 마무리 되는데...죽음을 부르는 눈동자, CCTV의 공포가 드러난다.
2021	208655	F20	스릴러	홍은미	장영남, 김정영, 김강민	어디에 내놔도 자랑스러운 아들을 둔 엄마 ‘애란’은군 생활을 떠났던 아들 ‘도훈’에게조현병이 발병했다는 충격적인 소식을 듣게 된다.완벽했던 자신의 일상을 빼앗길까 두려운 ‘애란’은아들의 병을 숨긴 채 살아가기로 결심하고그러나, 순조로울 것만 같았던 그녀의 삶에유일한 비밀을 알고 있는 ‘경화’가 나타나자‘애란’의 불안은 점점 광기로 변해가는데…가장 날카롭고 충격적인 영화가 온다!
2021	201956	IS 탈출	드라마, 액션	브라힘 치키리		바톨은 벨기에에 살고 있는 모로코 이민자이자 워킹 맘이다.학대를 일삼는 아버지를 피해 항상 컴퓨터에만 빠져 있던 그녀의 아들 이스마엘은 급진적 세력인 테러 조직에 빠져들게 된다.그러던 어느 날 이스마엘이 사라지고, 바툴은 아들의 컴퓨터에서 아들이 테러 조직에 합류하기 위해시리아로 갔다는 사실을 알게 된 후 아들을 구하기 위해 그곳으로 직접 떠나게 되는데…
2021	194660	UFO 스케치	다큐멘터리	김진욱	맹성렬, 임병선, 장호동	한 번도 본 적 없는 UFO를 반평생 연구해온 자타공인 국내 UFO 전문가 맹성렬 교수와열정 가득 UFO 목격자들의 순수한 호기심 기행내일은, 만날 수 있을까요?
2021	189457	#아이엠히어	멜로/로맨스, 코미디	에릭 라티고	알랭 샤바, 배두나	“나도 지금 전성기야!”관심이 필요한 오춘기 ‘스테판’은 SNS를 통해 알게 된 ‘SOO’를 통해 활기를 얻는다.어느 날, 그녀와 벚꽃을 보기 위해 무작정 한국행 비행기를 타게 된다.“저녁 8시, 공항에서 만나요”들뜬 마음으로 인천공항에 도착한 ‘스테판’은 연락 없는 ‘SOO’를 기다리기 위해SNS에 게시물과 함께 그녀를 해시태그하며 기약 없는 공항 라이프를 시작하는데…
2021	192865	#위왓치유	다큐멘터리	바르보라 차르포바, 비트 클루삭		평범한 집처럼 꾸며진 3개의 세트장,12살로 설정한 페이크 계정을 만들고 컴퓨터 모니터 앞에 선 배우들.계정 계설과 동시에 전 세계 남성이 접촉해왔으며열흘 간 나체사진 요구, 가스라이팅, 협박, 그루밍 등을 시도하는 남성은 총 2,458명이었다.그리고 우린 그 중 21명과 대면하게 된다.범죄의 형식이 온라인으로 확산된 언택트 시대.성에 대한 가치관이 형성되지 않은 아동·청소년들에게 일어나는 충격적인 디지털 성범죄를 추적한다.그리고, 가해자들의 처벌까지 이어질 수 있을까?디지털 성범죄자 검거 프로젝트<#위왓치유>
