year	code	title	genre	directors	actors	story
2022	213540	1945 그레이트 워	전쟁	다비드 아보우카야	로랑 체룰리	1945년 2차전쟁시기 노르망디 전투 이후 프랑스군 소대는 보주산맥에서 독일군에 패배해 후퇴한다. 이후 프랑스군 소대는 독일군의 중요 방어선인 예브스하임 습격작전을 펼친다. 이를 위해 어린 신병들이 도착하자 보주산맥 전투에서 전우를 잃은 헤냑상병은 전쟁의 피폐함을 전하며 염세적인 태도로 일관한다. 그 과정에서 연합국 미군과 감정적인 마찰을 빚은 채 전투에 나선다. 연합군은 혹독한 겨울을 견뎌내며 열세의 상황 속 필사의 전투를 펼치는데...
2022	176037	1975 킬링필드, 푸난	애니메이션, 드라마	드니 도	베레니스 베조, 루이 가렐	1975년, 캄보디아 수도 프놈펜이공산주의 무장단체 크메르 루주에 의해 장악된다.평범한 삶을 살던 '슈'의 가족들은 하루아침에 길 위로 내몰리고피난 중에 3살 아들 '소반'이 없어진다.희망 없는 현실 속에서 모든 걸 포기하려는 순간,'슈'에게 아들을 만날 마지막 기회가 찾아온다.
2022	214999	2차 송환	다큐멘터리	김동원	김영식	현재까지 남과 북은 정치 공작원들을 상호 침투시키고 있으며,고향으로 돌아가지 못한 정치 공작원들은 1만 3천여명이 넘는다.2000년, 63명의 간첩 출신 장기수가 고향인 북으로 송환되어 돌아갔으나,자신의 의지와 상관없이 전향을 했다는 이유로전향 장기수들은 명단에서 제외되었다.2001년, 이들은 '폭력에 의한 전향무효선언'을 하고 '2차 송환' 운동을 전개한다.대통령이 다섯 번 바뀌는 20년 격변의 한반도 풍랑 속에서 그들은 여전히 희망과 절망의 롤러코스터 위에 있다.1992년부터 그들의 곁을 지킨 김동원 감독의 시선으로 전개되는 휴먼 스토리
2022	213580	3.5교시	미스터리, 판타지, 멜로/로맨스	유희정	조아, 임지섭, 김우진	명문 신하고등학교에는 3교시와 4교시 사이에 비밀이 한가지 숨겨져 있다.바로 시간이 10배 느리게 흐르고, 10분이 100분이 되는 3.5교시가 존재한다는 것!백아진(조아)은 3.5교시에 우연히 들어가고 그곳에 갇혀 있던 남학생 강다원(임지섭)을 만난다.다원을 3.5교시로부터 탈출시키기 위해 아진은 그 곳에 숨겨진 미스테리를 풀어나간다.그러나 이를 방해하는 자들이 학교에 존재하고 3.5교시를 숨기려고 애쓰는데…과연 신하고의 3.5교시에는 어떤 비밀이 숨겨져 있는 것일까?다원은 3.5교시를 무사히 탈출해 아진을 만날 수 있을까?
2022	193794	355	액션, 스릴러	사이먼 킨버그	제시카 차스테인, 다이앤 크루거, 페넬로페 크루즈	인류를 위협하는 사상 초유의 위기 발생!글로벌 범죄조직에 의해 전 세계 국가 시스템을 초토화 시킬일급 기밀 무기를 도난당하는 사건이 발생하고CIA 요원 `메이스`(제시카 차스테인)은전 세계 최정예 블랙 에이전트를 모아 TEAM`355`를 결성한다.하나의 목표를 위해 원팀이 된 TEAM`355`는역대급 미션을 수행하기 위한 비공식 합동작전에 돌입하는데…월드클래스 블랙 에이전트 TEAM ‘355’드디어 그들이 움직인다!모두가 기다린 초대형 액션 블록버스터가 온다!
2022	154485	4월은 너의 거짓말	멜로/로맨스	신조 타케히코	히로세 스즈, 야마자키 켄토, 이시이 안나	모노톤의 인생을 살고 있는천재 피아니스트 ‘코세이’어느 날 바이올리니스트 ‘카오리’를 만난다.어머니의 사망 이후 피아노를 치지 않는 ‘코세이’에게‘카오리’는 콩쿨에서 함께 연주해 줄 것을 부탁하는데…벚꽃처럼 나타난 너, 컬러풀한 세상을 연주하기 시작한다!
2022	213630	7인의 악인전	무협, 액션	장맹		포도대장 ‘양지’가 황금 10만 냥을 호송한다는 정보를 입수한의적 ‘조개’는 여섯 명의 아우들을 불러 모아 황금 탈취 계획을 세운다.‘조개’는 호송대에 잠입한 ‘원소칠’ 덕분에 황금을 탈취하는 데 성공하지만,황금이 가득해야 할 상자 안에는 돌만 가득 차 있는데...
2022	191139	9명의 번역가	미스터리, 스릴러	레지스 로인사드	올가 쿠릴렌코, 알렉스 로더, 리카르도 스카마르치오	화제의 베스트셀러 ‘디덜러스‘.이 책의 마지막 장 출판을 위해 9개국의 번역가들이 고용된다.결말 유출을 막기 위해 아무도 나갈 수 없는 지하 밀실에서 작업을 시작한 그들. 하지만 곧 첫 10페이지가 인터넷에 공개된다.그리고 편집장 ‘에릭’에게 도착한 한 통의 메시지."돈을 보내지 않으면 다음 100페이지를 공개하겠다.”‘에릭‘은 모든 수단을 동원해 범인을 찾으려 하고,번역가들은 서로를 의심하기 시작하는데…
2022	214569	B컷	범죄, 액션, 스릴러	김진영	김동완, 전세현, 김병옥	스마트폰수리 및 데이터 복구 업체를 운영하는 ‘승현’은 고객들의 B컷,즉 숨기고 싶어 삭제했던 데이터까지 복구해서 협박하며 돈을 뜯어낸다.어느날, 한때 최고의 여배우였던 ‘민영’은 ‘승현’에게 망가진 핸드폰 수리를 맡기고, 그 폰 안에서 찾아낸 ‘민영’의 B컷에는 그의 남편이자 유력한 대통령 후보자인 ‘태산’의 충격적인 진실이 들어있는데…!누군가에게는 살기 위해 반드시 공개해야만 하는,누군가에게는 살기 위해 반드시 숨겨야만 하는 대선후보 스마트폰 안의 B컷이 잠금해제 된다.
2022	217035	DC 리그 오브 슈퍼-펫	애니메이션, 액션, 모험	자레드 스턴, 샘 J. 레빈	드웨인 존슨, 케빈 하트, 키아누 리브스	하룻강아지 시절, 슈퍼맨과 함께 크립톤 행성에서 지구로 오게 된 슈퍼독 ‘크립토’환상의 콤비 슈퍼맨과 힘을 합쳐 메트로폴리스를 지키며 평화로운 일상을 보내던 어느 날, 악당 ‘렉스 루터’와 기니피그 ‘룰루’의 계략으로 슈퍼맨과 저스티스 리그의 슈퍼 히어로들이 위험에 처한다. 절체절명의 순간에 초능력을 잃어버리고만 ‘크립토’는보호소에 떨어진 크립토나이트의 힘으로 어쩌다 슈퍼 펫이 된 유기동물철벽방어 댕댕이 ‘에이스’, 위대한 꿀꿀이 ‘피비’, 초고속 거북이 ‘머튼’, 썬더볼트 다람쥐 ‘칩’에게 도움을 요청하는데… ‘크립토’와 어딘가 어설픈 슈퍼 펫 친구들은 저스티스 리그 멤버들을 구할 수 있을까?슈퍼 히어로 지키는 슈퍼 펫 군단의 파워 댕댕 어드벤처가 온다!
