year	code	title	genre	directors	actors	story
2019	177371	0.0MHz	공포	유선동	정은지, 이성열, 최윤영	에디슨의 마지막 발명품, 유령 탐지기?“증명할 수 없는 미스터리란 없다”가지 말라는 곳에 가야 하는 이유가 있다세상에 일어나는 초자연 미스터리를 분석하는 동아리 0.0MHz 멤버들이 귀신을 부르는 주파수를 증명하기 위해 우하리의 한 흉가를 찾은 후 기이한 현상이 멈추지 않는데…
2019	181063	1 더하기 3	멜로/로맨스	프룻 첸	증미혜자	멈추지 않는 성욕과 사랑하는 세 명의 남편을 위해,선상에서 밤낮 없이 몸을 파는 여인 무이.결코 마르지 않은 그녀의 샘,그리고 이를 탐한 세 남자의 운명은 과연 어디로 흘러갈까?
2019	189051	10 미니츠 곤	액션, 범죄	브라이언 A 밀러	브루스 윌리스, 마이클 치클리스	동물적인 직감과 1초의 오차도 용납하지 않는 설계자 ‘렉스’철저한 계획 하에 움직이는 기술자 ‘프랭크’와 멤버들은은행을 털지만 비상벨이 울리고 경찰과 시가전을 벌이고프랭크는 의문의 공격으로 기억을 잃는데…룰이 깨지고 모든 멤버들이 타겟이 된다.지워진 10분, 사건이 재구성된다!사라진 돈의 전쟁이 시작된다!
2019	183377	100일 동안 100가지로 100퍼센트 행복찾기	코미디	플로리안 데이비드 핏츠	플로리안 데이비드 핏츠, 마치아스 슈와바이어퍼	어렸을 적부터 함께 자라고, IT 회사도 공동 운영,사는 집도 아랫집, 윗집으로 이웃사촌인 ‘폴’과 ‘토니’는 둘도 없는 X랄 친구!스마트폰과 아마존 없이는 못 사는 #소비킹 ‘폴’과 자신감과 발모약 없이는 못 사는 #자기관리킹 ‘토니’가1,400만 유로라는 빅딜 성사 후의 축하 파티에서 거하게 취해 신경전을 벌이다가 홧김에 황당한 내기를 하게 된다.모든 것을 버린 후, 하루에 한 가지 물건을 돌려받으며100일을 버텨야 하는 ‘100일 챌린지’를 하게 된 ‘폴’과 ‘토니’!극과 극 성격, X랄 친구들의 죽자고 덤비는 기상천외 100일 챌린지가 시작된다!
2019	179338	10년	드라마	하야카와 치에, 키노시타 유스케, 츠노 메구미	스기사키 하나, 쿠니무라 준, 이케와키 치즈루	안락사, 인공지능과 완전히 통제된 교육,디지털 유산과 알 권리, 환경오염, 전쟁을 비롯해이미 우리의 이야기일 수도,혹은 우리의 이야기가 될 수도 있는 세상고레에다 히로카즈 감독 &amp; 신예 5인 감독이 함께 만든냉철하지만 그 안에 따뜻함이 숨어있는 다섯 개의 시선에 관한 이야기
2019	172980	12번째 솔저	전쟁	해럴드 즈워트	토마스 갈라스타드, 조나단 리스 마이어스	제2차 세계대전 나치에 점령된 노르웨이.나치를 함락시킬 유일한 ‘마틴 레드 작전’에 노르웨이 저항군 12명이 투입된다.하지만 작전 도중 발각되어 이들 중 11명은 체포되고단 1명, '얀'만이 총상을 입은 채 탈출에 성공한다.혹독한 추위와 험난한 설산 속에서냉혈한 나치 친위대 쿠르트 슈타게는 집요하게 추격해오는데…
2019	159685	13년의 공백	드라마, 가족	사이토 타쿠미	타카하시 잇세이, 릴리 프랭키, 사이토 타쿠미	담배를 사러 다녀 오겠다는 아버지는 그렇게 돌아오지 않았다.엄마는 아버지 대신 일을 나가고, 형은 엄마 대신 내 도시락을 준비했다.원망과 그리움이 한 데 섞인 13년이 흐른 지금,아버지와의 틈을 메우지 못한 채 아주 오랜만에 그를 마주한다.
2019	182407	1919 유관순	다큐멘터리	신상민	이새봄, 양윤희, 김나니	100년 전, 소녀들이 대한독립을 위해 세상에 맞서기 시작했다.우리가 기억해야 할 그 시절 모든 소녀들의 이름,그녀들이 남긴 그날의 가장 생생한 기록!
2019	148348	2047 버추얼 레볼루션	SF, 액션	가이-로저 듀버트	마이크 도퍼드, 제인 배들러, 요헨 해겔	가상현실 기술의 발달로 환상과 현실이 혼합된 근 미래의 유럽.어느 날, 사이버 세계 속에서 한 테러조직에 의한 살인사건이 발생하고, 가상과 현실의 구분 없이 살고 있는 사설탐정 ‘내쉬’는 이 테러조직을 추격하기로 한다.온라인 가상의 세계와 현실을 오가며 테러리스트를 쫓기 시작하고, 이는 되돌릴 수 없는 결과를 불러오는데…이 곳에서 상상할 수 있는 모든 액션이 뒤집힌다!
2019	187161	47미터 2	공포, 스릴러	요하네스 로버츠	소피 넬리스, 시스틴 로즈 스탤론, 브리안느 쥬	물에 잠긴 고대 마야의 수중도시 '시발바'를 향해짜릿한 동굴 다이빙에 나선 '미아'와 친구들은예기치 못한 사고로 미로 같은 동굴 속에 갇혀 헤매던 중오랜 시간 굶주린 블라인드 샤크와 맞닥뜨리게 된다.산소도, 탈출구도 없는 칠흑 같은 어둠 속에 갇힌 이들은눈 보다 예민한 제3의 감각으로 좁혀오는 상어떼를 피해목숨을 건 극한의 숨바꼭질을 시작하는데..
2019	183508	48시간: 지구 최후의 날	코미디	알렉산더 보이코브	알렉세이 드미트리에브	어느 날 갑자기 세상이 사라졌다! 하루아침에 모두 붕괴되어 버린 건물들과 사라져버린 사람들.원인을 추적하던 일당은 이 일이 참사 전 탈옥한 죄수들과 관련되어 있음을 알게 된다.이제 세상을 구하기 위해 48시간 안에 발전소 테러와 미사일 발사 계획을 반드시 막아야만 한다!
2019	185294	6솔져스	액션, 전쟁	M. 차가타이 토순	케렘 버신	터키 국경 지역에서 잔악무도한 테러 단체가 판치는 가운데, 알파슬란 대위가 이끄는 특수부대가 아군을 돕기 위해 진격에 나선다.하지만 알파슬란의 절친한 동료이자 공군 소속 오누르 대위가 공습 도중 실종된다.이에 알파슬란의 6명 특수 부대원은 테러범보다 먼저 오누르 대위를 찾기 위해, 그리고 조국을 지키기 위한 마지막 방어선을 지키기 위해 목숨을 바친 위험한 전쟁을 시작하는데...!어떤 상황에서도 끝까지 전진한다! 거대한 테러에 맞선 위대한 전쟁을 확인하라!
2019	186679	7 솔져스	액션, 드라마, 전쟁	다미안 뵈르그	디나 샤하비	군인들이 어떻게 생활하는지, 그들의 인간적인 모습을 알리고 싶어서 미군부대를 따라 아프간 전쟁에 취재 나온 젊은 종군기자 샘 그레이디.군인들도 가족과 감정이 있는 똑같은 사람이라는 걸 깨닫게 된다.팀을 따라 도보 순찰을 나갔다가 갑자기 탈레반군을 만나게 되고 황급히 벙커를 찾아 숨는다.물도 음식도 없는 벙커에서 버티던 중, 폭탄을 찬 아프간 여자가 벙커에 들어온다.여자는 폭탄을 터뜨리지 않았고, 순순히 잡혀 의자에 묶인다.미군들이 전쟁터에 두고 온 동료들을 구하러 나간 후 샘은 벙커에 여자와 단둘이 남겨지는데...
2019	179482	82년생 김지영	드라마	김도영	정유미, 공유	1982년 봄에 태어나누군가의 딸이자 아내, 동료이자 엄마로2019년 오늘을 살아가는 ‘지영’(정유미).때론 어딘가 갇힌 듯 답답하기도 하지만남편 ‘대현’(공유)과 사랑스러운 딸,그리고 자주 만나지 못해도 항상 든든한 가족들이 ‘지영’에겐 큰 힘이다.하지만 언젠가부터 마치 다른 사람이 된 것처럼 말하는 ‘지영’.‘대현’은 아내가 상처 입을까 두려워 그 사실을 털어놓지 못하고‘지영’은 이런 ‘대현’에게 언제나 “괜찮다”라며 웃어 보이기만 하는데…모두가 알지만 아무도 몰랐던당신과 나의 이야기
2019	182616	8년 전쟁: 이란 vs 이라크	액션, 전쟁	모하메드 호세인 마흐다비안	하디 헤자지파르	8년간 이어진 이란-이라크 전쟁의 영웅 아흐마드 모테바젤. 지휘관이자 혁명가인 그는 폭탄이 떨어지는 전쟁 한복판에서 군 사령관으로서의 출중한 능력뿐만 아니라 소외된 사람들까지 챙기며 모두의 신임을 얻는다. 이 기나긴 전쟁을 끝나기 위해 아흐마드는 절대 포기 하지 않는다!
2019	188349	EBS 댄스파티!	가족	박상용	서홍석, 정승민, 최오식	번개맨, 번개걸, 뿡뿡이, 뿡순이, 뚜앙 등 EBS 캐릭터들이 최초로 한 자리에 총 출동!극장형 어린이 OST 싱어롱 콘서트!레인보우 댄스파티에 어린이 여러분을 초대합니다!
2019	174830	가버나움	드라마	나딘 라바키	자인 알 라피아, 요르다노스 시프로우	나를 세상에 태어나게 한 "부모님을 고소하고 싶어요..."-출생기록조차 없이 살아온 어쩌면 12살 소년 '자인'으로부터
2019	190311	가슴 큰 형수	멜로/로맨스	이동준		결혼 한 지 10년쯤 되는 장수와 성연 겉으로는 사이좋아 보이지만 말 못할 둘만의비밀이 있다.그건 바로 장수의 동생 재철이다. 재철은 형인 장수가 성연을 만나 결혼하기 직전의 남자친구 였던 것이다그리고 그런 사실을 어렴풋이 알면서도 성연이 너무 좋아 결혼한 장수는 이내 어린여자친구인 은혜가 생기고...아무것도 모른 체 은혜와 알콩달콩한 만남을 이어가던 재철은 어느날 은혜에게 이별 통지를 받는다.형제사이에 얽히고 설킨 러브스토리 ‘가슴 큰 형수’ 이제 곧 그 비밀이 밝혀진다.
2019	190354	가싶녀	멜로/로맨스, 스릴러	왕지방		소설가지만 한때 방송인으로 유명세를 떨친 남자 성원, 방송을 접고 쉬기 위해 아내와 전원주택으로 이사를 온다. 작업실을 정리 하던 중 이상한 물건들을 발견하고 이상하게 호기심이 발동한다. 아내인 연서가 출근을 하고 호기심에 다락방을 다시 찾은 성원, 끊어진 비디오 테이프를 발견하고 궁금해서 연결을 하는데... 이때 초인종이 울리고 옆집 여자라며 빵을 구워온 여자 도희, 자신을 알아보는 도희에게 별 관심이 없지만 그녀의 이상한 행동이 마음에 걸린다. 도희가 가고 다시 비디오를 연결하는 성원은 화면을 보면서 깜짝 놀란다. 화면에는 좀 전에 봤던 도희가 채찍을 맞고 있는 영상이 나오고 있는 것이다.자꾸 집을 찾아와 성원을 유혹하는 도희. 아내 연서가 있을 때에도 찾아와서 유혹을 하는데...
2019	182205	가장 보통의 연애	멜로/로맨스	김한결	김래원, 공효진	전 여친에 상처받은 ‘재훈’(김래원). 여느 때처럼 숙취로 시작한 아침, 모르는 번호의 누군가와 밤새 2시간이나 통화한 기록을 발견하게 되고  그 상대가 바로! 통성명한 지 24시간도 채 되지 않은 직장 동료 ‘선영’임을 알게 된다. 남친과 뒤끝 있는 이별 중인 ‘선영’(공효진). 새로운 회사로 출근한 첫날, 할 말 못 할 말 쏟아내며 남친과 헤어지던 현장에서하필이면! 같은 직장의 ‘재훈’을 마주친다.만난 지 하루 만에 일보다 서로의 연애사를 더 잘 알게 된 두 사람. 하지만 미묘한 긴장과 어색함도 잠시 ‘한심하다’, ‘어이없다’ 부딪히면서도 마음이 쓰이는 건 왜 그럴까?
2019	182635	갈까부다	다큐멘터리	고봉수	최은비, 고봉수, 김정기	43살 영화감독 고봉수는 자신보다 18살 어린 여자친구 최은비를 위해 국악 다큐멘터리를 기획한다.지금까지 여자친구에게 제대로 된 선물을 한 적이 없던 고봉수는 여자친구가 크게  감동 할 것이라 생각해 야심차게 준비하지만 다큐멘터리 제작을 위해  여자친구의 친구들과 가족들을 인터뷰를 하는 과정에서 온갖 욕과 모욕적인 말을 듣게 되고 극심한 반대에 부딪힌다.좌절한 고봉수는 최은비의 아버지를 자신의 편으로 만들면 모든 것이 해결될 것이라 생각해 최은비의 아버지를 찾아가지만 되려 최은비의 아버지는 고봉수를 구타하며 크게 분노한다. 자신과 여자친구의 가족들 뿐 아니라 주변 모든 지인들이 반대를 하는 연애.결국 둘은 반대에 지쳐 헤어지게 된다.고봉수는 마지막 선물로써 여자친구의 국악 다큐멘터리를 완성시킨다.
2019	171752	감쪽같은 그녀	드라마	허인무	나문희, 김수안	“초면에 실례하겠습니다~”72살 나 홀로 라이프를 즐기는 ‘말순’ 할매의 인생에  듣도 보도 못한 손녀(?)가 나타났다! 특기는 자수, 용돈 벌이는 그림 맞추기(?)동네를 주름 잡으며 나 혼자 잘 살고 있던 ‘말순’ 할매 앞에 다짜고짜 자신을 손녀라고 소개하는 열두 살 ‘공주’가 갓난 동생 ‘진주’까지 업고 찾아온다.외모, 성격, 취향까지 모든 것이 극과 극인 ‘말순’과 ‘공주’는티격태격 하루도 조용할 날 없이 지내지만,필요한 순간엔 든든한 내 편이 되어주며 서로에게 특별한 존재가 되어간다.하지만 ‘말순’은 시간이 갈수록 ‘공주’와의 동거생활이아득하고 깜깜하게만 느껴지는데…
2019	189033	강남 며느리	멜로/로맨스, 드라마	이상수	새봄, 수빈	가난에서 벗어나 강남에서 살고싶은 아영은 중년의 부자인 만수를 우연히 만난다. 만수의 권유로 그의 아들 태민을 만나 연애를 하게 된 아영은 혼자 살던 집이 전세계약 만료가 되자, 태민과 결혼하기 전에 몇 달 동안만 만수, 태민이 사는 강남 집에서 같이 살게 된다. 하지만, 점차 아영은 무능하고 폭력적인 성격의 아들 태민보다는 자신을 진정으로 아껴주는 만수에게 매력을 느끼기 시작하는데...
2019	177508	강변호텔	드라마	홍상수	기주봉	강변의 호텔에 공짜로 묵고 있는 시인이 오랫동안 안 본 두 아들을 부른다.아무 이유없이 죽을 거 같다는 느낌이 들어서 부른 거다.한 젊은 여자가 같이 살던 남자에게 배신을 당한 후 강변의 호텔에 방을 잡았다.위로를 받으려  선배 언니를 부른다.다들 사는 게 힘들다.그 강변의 호텔에서 하루는 하루가 다인 양 하루 안에서 계속 시작하고 있고, 사람들은 서로를 바라만 보고 있다.
2019	183788	같이사는 아내의 엄마	에로	베타 타카오		아내 에미가 직장을 다니고 남편 료는 가사를 맡으며 장모 노조미와 함께 지낸다. 료는 일 때문에 바쁜 아내가 부부생활에 소홀해져도 이해하고 참아낼 뿐이다. 이를 안타깝게 여긴 노조미는 료에게 접근해 자신이 도와주겠다며 몸을 밀착하고, 매력적인 장모의 유혹에 그동안 참아왔던 성욕이 터져버린 료는 충동적으로 노조미와 관계를 가진다. 그 후 노조미는 료에게 빠지고, 료 또한 노조미와의 관계를 잊지 못해 다시금 선을 넘는다. 그렇게 둘은 에미가 없는 집에서 뜨겁게 살을 맞대며 서로를 탐한다.
2019	158659	갤버스턴	드라마, 범죄	멜라니 로랑	벤 포스터, 엘르 패닝	지옥 속을 살고 있는 ‘로이’(벤 포스터)는 한 사건을 계기로지옥에서 벗어나고 싶어하는 소녀 ‘록키’(엘르 패닝)를 만난다.로이는 유독 자신의 눈빛을 닮은 록키에게 희망을 선물하고 싶지만,록키의 동생 '티파니'와 관련된 비밀이 밝혀지면서 셋은 점점 위험한 상황에 빠지게 되는데…세상의 끝 마지막 낙원 갤버스턴, 그들은 과거의 족쇄를 끊을 수 있을까?
2019	182600	거유 장모와 실제로 느끼는 사위	에로	시즈카만		오래 전 남편을 잃고 딸 부부와 함께 살고 있는 '쿠로키 아오이'.그녀는 밤마다 큰 소리로 관계를 갖는 딸아이 부부를 보고 섹스중독이었던 자신의 과거를 떠올렸고, 사위인 '마사오'에게 성적 매력을 느낀다.이내, 욕구를 참지 못하고 마사오를 덮친 그녀.이후에도 아오이는 끊임 없이 마사오를 유혹하고, 그는 막무가내인 그녀를 거부할 수 없다.딸과 같은 공간에 있으면서도 아랑곳하지 않는 아오이.이미 섹스에 중독되어버린 그녀는 자신이 파멸의 길로 향하고 있다는 사실을 알면서도 그 중독에서 헤어나오지 못하는데...
2019	188146	건달티처	액션	어일선	지화섭, 주보비, 오재무	학창시절 주먹 하나로 일진 통이 되어 모든 고등학교를 접수한 ‘나대기’.스스로 조직의 해산을 선포하고 지방 3류 사범대학에 들어가 교사가 된 ‘대기’는문제아들만 모여있다는 강호고등학교에 부임하게 된다.모든 교사들이 포기한 강호고등학교의 일진들은 새로 온 ‘대기’에게시비를 걸기 시작하고, 변화가 필요하다고 느낀 ‘대기’는 자신만의 진짜 교육을 준비하면서새로 온 건달티처와 강호고등학교의 일진들의 전쟁이 시작되는데…
2019	182642	걸작	코미디	최진욱	최진욱, 주남정, 김명건	35살의 배우 지망생 진욱. 그의 부인 소영은 진욱의 꿈을 뒷바라지하며 오랜 시간을 기다리지만 경제적 능력이 부족한 진욱에게 점점 지쳐만 간다.그러던 중 진욱에게 영화 출연 기회가 찾아오지만 그 기회마저 무산된다.결국 진욱은 자신이 직접 영화를 만들기로 결심하고 대학 선ㆍ후배들을 모아 영화를 만든다. 제작비 마련을 위해 소영 몰래 청약을 해지하고 삼류 영화인들이 모여 영화를 만들던 중 청약을 해지한 사실을 알게된 소영이 현장에 찾아와 초토화 시킨다. 엎친 데 덮친 격으로 진욱의 실수로 외장하드에 저장되어 있던 모든 사운드 파일들이 날아간다. ‘걸작’을 포기할 수 없던 진욱은 남은 파일로 무성영화를 완성한다.
2019	174065	걸캅스	코미디, 액션	정다원	라미란, 이성경	민원실 퇴출 0순위 전직 전설의 형사 '미영'과 민원실로 밀려난 현직 꼴통 형사 '지혜'집에서는 눈만 마주쳐도 으르렁 대는 시누이 올케 사이인 두 사람은 민원실에 신고접수를 하기 위해 왔다가 차도에 뛰어든 한 여성을 목격하고 그녀가 48시간 후 업로드가 예고된 디지털 성범죄 사건의 피해자란 사실을 알게 된다.강력반, 사이버 범죄 수사대, 여성청소년계까지 경찰 내 모든 부서들에서복잡한 절차와 인력 부족을 이유로 사건이 밀려나자 ‘미영’과 ‘지혜’는 비공식 수사에 나서기로 결심한다. 수사가 진전될수록 형사의 본능이 꿈틀대는 ‘미영’과 정의감에 활활 불타는 ‘지혜’는 드디어 용의자들과 마주할 기회를 잡게 되는데…걸크러시 콤비의 비공식 합동 수사가 펼쳐진다!
2019	168745	검은 여름	멜로/로맨스	이원영	우지현, 이건우	대학에서 조교로 일하며 글을 쓰고 영화를 만드는 지현. 어느 날 대학 후배 건우에게 혼란스러운 감정을 느끼게 된다. 두 남자는 그렇게 서서히 사랑에 빠지게 되고, 어느 날 둘의 관계가 담긴 동영상이 대학 내에 퍼져 큰 파장을 일으키는데... 사랑하는 사람을 위해 자신을 성범죄의 가해자로 내세울 수밖에 없는 현실. 인간적 좌절과 희망에 두 남자는 어떤 입장으로 맞설 것인가?
2019	136873	겨울왕국 2	애니메이션, 모험, 코미디, 가족, 판타지, 뮤지컬	크리스 벅, 제니퍼 리	크리스틴 벨, 이디나 멘젤	어느 날 부턴가 의문의 목소리가 엘사를 부르고, 평화로운 아렌델 왕국을 위협한다.트롤은 모든 것은 과거에서 시작되었음을 알려주며 엘사의 힘의 비밀과 진실을 찾아 떠나야한다고 조언한다. 위험에 빠진 아렌델 왕국을 구해야만 하는 엘사와 안나는 숨겨진 과거의 진실을 찾아크리스토프, 올라프 그리고 스벤과 함께 위험천만한 놀라운 모험을 떠나게 된다.자신의 힘을 두려워했던 엘사는 이제 이 모험을 헤쳐나가기에 자신의 힘이 충분하다고 믿어야만 하는데…두려움을 깨고 새로운 운명을 만나다!
2019	188056	결혼 이야기	코미디, 드라마	노아 바움백	스칼릿 조핸슨, 아담 드라이버	파경을 맞았지만 관계를 유지해야 하는 한 가족을 예리하고도 따뜻한 시선으로 바라보는 영화
