year	code	title	genre	directors	actors	story	
1993	12311	101번째 프로포즈	멜로/로맨스, 드라마	오석근	문성근, 김희애	건설회사 계장인 구영섭(문성근 분)은 99번이나 선을 봤지만 번번히 퇴짜를 맞는 노총각이다. 그러나 100번째로 첼리스트 정원(김희애 분)과 선을 보게 된 영섭은 그녀가 자신에게 너무나 과분한 여자임을 알지만 그녀의 마음을 열기 위해 온갖 노력을 기울인다. 죽은 약혼자의 그림자에서 벗어나지 못하던 정원도 성실하고 순수한 영섭의 사랑에 차츰 마음을 열어가기 시작한다. 그러나 정원이가 꿈에도 잊지 못하는 죽은 약혼자와 너무나도 흡사한 김준기라는 남자가 나타난다. 늘 정원과 세상에 대해서 자신감이 없던 영섭은 준기의 등장으로 그녀를 잃어버릴 것 같은 불안감에 휩싸이고, 예감처럼 정원은 진정한 사랑과 과거의 기억의 혼돈 속에서 준기에게 마음을 돌린다. 준기는 새로운 자신의 모습을 되찾기 위해 사법시험에 도전하고, 시험에 합격하는 날 정원에게 자신의 결혼 반지를 받아달라고 하지만, 영섭은 시험에 떨어지고 정원에게 주려던 결혼 반지를 강에 던져 버린다. 그러나 정원은 옛사랑의 기억보다 더 진실하고 소중한 또 하나의 사랑을 깨닫고 야간 작업장에 일하고 있는 영섭을 찾아간다.
1993	13417	13월의 겨울	드라마, 멜로/로맨스	이병주	민복기, 유장현	삼진그룹 전무 형오는 여비서 명화와의 불륜의 관계를 비교적 편하게 유지해왔다. 아내의 성격상 설사 발각되더라도 드러내 놓고 소란을 피우지 않으리라 짐작해서이다. 그의 짐작대로 아내 혜경은 두 사람의 관계를 알았으나 은밀히 처리하기 위해 명화를 찾아가 조용히 타이른다. 혜경의 온유한 태도에 오히려 충격을 받은 명화는 형오에게 결별을 선언하고 제주의 목장 성기와 결혼하지만 결혼 석 달 만에 형오의 아이를 가진 사실을 알고 당황한다. 두 사람은 다시 만나게 되고 1년후 재결합 할 것을 다짐한다. 그러나 이러한 사실은 성기의 누이동생 경순에 의해 들통이 나고 명화는 자살을 기도하지만 그 또한 실패한다. 명화의 마음을 잡을 수 없음을 안 성기는 이혼을 결심하게 되고 명화는 부푼 꿈을 안고 상경, 형오와의 재결합을 기다리지만 그 사실을 안 혜경은 사람이 달라져 있었다. 두 사람의 앞길에는 끝없는 형극의 길만이 마치 13월의 겨울처럼 서릿발을 날리며 기다리고 있는 것이었다.
1993	24083	3일간의 전쟁		프레드 윌리암슨	척 코너스, 밴 존슨, 소니 랜담	세계인보위원회의 미 반스대사가 해군기지에서 마피아 조직에 의해 납치당한다. 그들은 미국이 콜롬비아 정부에 대한 군사적, 경제적 원조를 중지하지 않을 경우 반스대사를 첫번째 희생자로 삼겠다고 협박해 온다. 언론이 이 사실을 보도하기 전에 대사를 구출할 수 있는 시한은 단 3일뿐. 경호담장자였던 라이트대령은 전 특수요원인 칼에게 대사구출을 의뢰한다. 칼은 사면을 조건으로 폭파전문가이며 은행강도로 25년형을 선고받은 릭을 교도소에서 빼내 3일간의 전쟁을 위한 파트너로 삼는다. 칼과 릭은 먼저 라이트대령이 소개한 정보원 욜란다와 접선한다. 스트리퍼로 일하는 욜란다에게서 릭은 본능적인 위험을 느끼지만 그녀의 안내를 받으며 마약왕 페레즈의 전부인이며 두사람 사이에도 있다는 사실을 알게 된다. 칼과 릭의 위치를 마피아조직에 알려준 사람은 다름아닌 라이트 대령. 그는 마피아 조직의 힘을 빌어 승진을 계속했고 결국 너무나 깊숙이 개입하게 되어 마피아와 짜고 계획된 인질극을 벌이게 된 것이다. 그런 흑막을 모르는채 칼과 릭은욜란다에게 부탁하여 페레즈를 그들의 별장으로 유인해 내도록 하는데.
1993	11546	4월의 유혹	드라마	마이크 뉴웰	조이스 로렌스, 미란다 리처드슨	로티 월킨스(Lottie Wilkins: 조시 로렌스 분)는 어둡고 불행한 삶을 살고 있다. 전형적인 영국 신사라 할 수 있는 그녀의 남편 멜러쉬(Mellersh Wilkins: 알프레드 몰리나 분)는 거만하고 엄격한 변호사로 아내에게는 그런 자신의 지위에 맞는 여자로서 완전한 복종을 요구한다. 그런 로티에게 타임지에 난 광고는 모험을 즐길 수 있는 기회인 것이다. 로티는 로즈 아벗노트(Rose Arbuthnot: 미란다 리차드슨 분)에게 맨먼저 찾아간다. 로즈는 성적 매력을 가졌으나 상류층을 위한 야한 소설을 쓰는 작가인 남편은 로즈에게는 관심이 없다. 로티는 별로 내켜하지 않는 로즈에게 잃어버린 삶의 가치를 싸워서라도 되찾기위해 떠나자고 설득한다. 그러나 산 살바로트라는 성을 그들 두명이 임대하는 것은 불가능했으므로 로즈는 2명의 다른 동반자를 찾아나서며 이에 레이디 캐플라인과 피셔 여사(Mrs. Fisher: 조안 플로라이트 분)가 동참하게 된다. 레이디는 무질서한 런던 생활에서 휴식을 원하는 부유한 집 딸로 상당한 미인이다. 피셔는 남편의 유산으로 살아가는 완고한 인상의 귀부인이다. 이렇듯 서로 다른 4명의 여성은 성에 도착하고 그곳에서 그들의 삶에 신기하고 놀라운 일이 생기기 시작한다. 처음에는 혼란이 생기지만 이태리의 아름다운 자연속에 파묻힌 성에서의 시간이 갈수록 다들 이제까지 느끼지 못했던 지정한 자유를 만끽하게 된다. 로티는 자신의 결혼 생활이 나아질 수 있다는 확신을 갖게 되고 성에 찾아온 그녀의 남편 맬리쉬도 성이 부리는 마술에 걸려 부드럽고 따뜻한 남편으로 변화한다. 한달의 임대기간이 끝났을때 그들은 아름다운 산 살바로트의 신비로운 분위기에 똑같이 영향을 받는다. 자신들의 환경과 개성에 따라 4명의 여성들은 사랑과 삶의 새로운 방식을 찾게 된것이다.
1993	16597	8년만의 정사	드라마, 스릴러	질리언 암스트롱	지미 스미츠, 그레타 스카치, 빈센트 도노프리오	8년전 쿠바의 반정부 유인물을 집필, 배포하다 체포된 남편 네스트로(Nestor: 지미 스미츠 분)와 헤어져 어린 딸 마니비를 데리고 이사벨(Isabel: 그레타 스카치 분)은 미국 마이애미의 리틀 하나바에 정착한다. 고생하며 살아온 그녀는 그동안 그들 모녀를 도와준 샘(Sam: 빈센트 도노프리오 분)과 사랑하는 사이가 되는데 갑자기 남편이 석방되어 돌아온다는 소식을 접하게 되어 당황하게 된다. 가족에 대한 사랑보다도 국가를 택한 남편에 대한 원망을 느끼면서 쿠바 정부들 사이에 영웅이 된 그와 샘의 사이에서 방황하던 이사벨은 가족에게 헌신할 것을 다짐하는 네스트로의 연설문을 읽으면서 그의 대한 사랑을 확인하며 그에게 돌아가는데.
1993	21201	B 타임의 정사 2	에로, 멜로/로맨스	이광섭	유명진, 서영호, 한명구	잡지사에 근무하는 활동적인 여성 지영은 특집호에 실을 중대 과제가 맡겨지자 특종취재를 위해 기차를 탄다. 우연히 기차 안에서 운하스님을 만나게 된 지영은 사찰에서 하룻밤을 묵게 된다. 산을 내려가는 지영에게 운하스님은 부적과 함께 당신으로 인해 많은 사람이 다투고 다른 공간에서 지영을 범할 것 이라는 의문의 말을 던진다. 그저 일만 생각하며 온천으로 향한 지영은 남창들의 실태와 중년부인들의 변태적 성행위를 추적하던 중 남창에게 쫓기다가 첫사랑이며, 찬호의 친구인 민수의 도움으로 결정적 위기를 벗어난다. 그러나 민수의 부인 나희의 오해와 계략, 계속되는 남창들의 추적과 그들에게 성폭행을 당하는 등 만신창이가 된 지영은 회사에 사표를 내고, 진정 자신을 사랑한 찬호와의 마지막 밤을 함께하고 속세의 모든 것을 뒤로 한채 운하스님의 절을 찾는다.
1993	19596	B 타임의 정사 3	멜로/로맨스, 에로	이광섭	박양희, 한명구	20대 후반의 젊고 아름다운 여자 정아는 남편 민규가 교통사고로 죽자 젊은 나이게 감당하기 힘든 일상의 고통을 겪게 된다. 한편 정아의 상대편 아파트에 사는 한영수는 무료한 일상 속에 권태를 느끼는 정아를 보면서 연민에 빠지는데, 그 사랑은 현실의 벽을 뛰어 넘어 환상으로 치닫는다. 친구 진희의 전화를 받고 외출을 준비하던 정아는 현실을 떠나 비디오의 환상에 빠진다. 친구 진희를 찾아 바닷가를 헤매던 정아는 포르노 비디오 촬영 팀의 표적이 되고, 결국 그들에게 납치되어 비디오 배우가 된다. 그러나 위기의 순간 영수가 나타나 정아를 구한다. 다시 현실의 세계로 돌아온 정아는 영수의 사랑을 확인하고 두 사람은 진정한 사랑을 체험하게 된다.
1993	12049	K2	모험, 드라마	프랭크 로덤	마이클 빈, 맷 크레이븐, 레이몬드 J. 배리	자기 중심적이고 여성 편력과 성취욕이 강한 변호사 테일러(Taylor Brooks: 마이클 빈 분)와 성실하며 가정적인 물리학자 교수 해럴드(Harold: 맷 크레이븐 분)는 친한 친구 사이로, 함께 암벽 산을 오르는 등산 파트너. 그러나 산을 오르는 이유는 각기 다르다. 자아충족과 강한 성취 욕구로 산을 오르는 테일러와 평범한 삶을 탈피하기 위한 돌파구로 등산을 즐기는 해럴드. 이들은 알레스카를 등반하다가 산악 훈련 중인 K2 탐사대를 만나 함께 야영한다. 세심하고 자상한 해럴드의 지적에도 불구하고 산 중턱에 캠프를 친 탐사대는 비행기의 광음으로 일어난 눈사태로 탐사대원 두명이 목숨을 잃게 된다. 탐사대의 빈자리에 참여하기 위한 테일러. 그러나 알레스카 등반 이후 가족에게 더 많은 신경을 쓰겠다고 약속한 해럴드는 테일러의 일반적인 결정에 화를 낸다. '가족과 산' 중 하나를 택하라는 아내를 설득해, 드디어 K2를 향한다. 장대한 산맥에 깔려있는 거대한 빙하, 햇살에 눈부신 K2봉은 대원들의 등정 욕구를 달구지만, 등반 대장 필립의 고산병으로 일부는 베이스 캠프에 남고 헤럴드와 테일러, 달라스(Dallas: 루카 베코비치 분), 다카네(Takane: 히로시 후지오카 분)만이 정상을 향해 등반을 계속한다. 정상을 향해 계속 오르지만 달라스는 조난당하고 다카네는 목숨을 잃게 되어 테일러와 헤럴드만이 정상 정복을 꿈꾸며 오르게 된다. 마침내 테일러와 헤럴드는 정상에 오르고 베이스 켐프에 무전을 친다. 그러나 죽음의 산 K2는 최후까지 이들을 실험한다. 하산 길에 헤럴드가 절벽에서 추락해 골절을 당하는 심한 사고를 당한다. 켐프와의 통신도 끊어져 연락마저 할 길이 없어진 것을 헤럴드는 죽음을 예감하고 테일러에게 자신을 버리고 혼자 내려갈 것을 요구한다. 부상당한 헤럴드와 함께는 살아남기 힘든 악천후 속의 극한 고도 28,000피트. 할 수 없이 홀로 하산하던 테일러는 얼어 숨져있는 달라스를 발견하여 그의 장비를 얻어 다시 헤럴드 곁으로 향한다. 마침내 해럴드를 데리고 하산을 강행하고, 위기 상황에서 두 사람은 구조 헬기에 발견된다.
1993	17984	X 파일 - TV시리즈	드라마, 미스터리, SF	클리프 볼, 롭 보우먼, 크리스 카터	데이빗 듀코브니, 질리언 앤더슨	"인공 유전자". 프랑크 푸르트의 아이보리 연안.  원인 모를 기호들이 적혀있는 은빛 돌덩어리가 떠내려온다. 이상한 기운에 휩싸인 솔로몬 학자 - 예전에 자신이 갖고있던 같은 모양의 조각과 이를 맞춰보는데 톱니 바퀴 맞물리듯이 잘 맞춰질 뿐만 아니라 사정없이 돌아가는 것. 3일 후, 생물 연구소의 산도스를 찾아간 솔로몬. 비밀리에 갖고 왔던 의문의 조각들을 꺼낸다. 그러나 갑자기 생물 연구소의 원숭이들이 괴성을 지르는 등 한바탕 소동이 벌어진다. 며칠 후 솔로몬은 시체로 발견되는데. 한편 이 사건을 추적 중이던 멀더는 솔로몬이 남긴 메시지를 읽게 되는데 점차 시야가 가려질 뿐만 아니라 시름시름 앓게 된다. 의문의 덩어리가 에일리언과의 유전자조직이라는 것이 밝혀질수록 멀더는 더욱 이성을 잃어가고, 스컬리조차 아무런 방법을 찾지 못하는데. "하이브리드"(시즌 8의 마지막 에피소드). 인간의 몸을 빌어 탄생한 에이리언의 출현과 스컬리의 임신에 얽힌 미스테리를 추적한다. 멀더와 스컬리의 키스신이 다시 한번 등장한다. '프로비던스'(시즌 9 - 에피소드 9~10). UFO를 숭배하는 사교집단에 위장 침투했다가 돌아온 FBI의 코머 요원이 스컬리의 아들인 윌리엄을 죽이려고 하다가 그녀의 총에 맞고 쓰러진다. 위험이 닥쳤음을 직감한 스컬리는 론건맨에게 도움을 청하지만 윌리엄은 전직 군인 조세포가 이끄는 사교집단에 의해 납치된다. 스컬리는 병원에 입원한 코머를 찾아가서 아기를 죽이려는 이유를 추궁한 끝에 윌리엄이 에이리언과 관련되어 있기 때문이라는 진술과 함께 조세포가 납치해갔다는 말을 듣게 된다. 그러나 스컬리가 잠시 자리를 비운 사이 코머가 의문의 사내에게 죽임을 당하자 더 이상 단서를 찾지 못한다. 한편 코머가 죽는 순간 윌리엄 납치 사건 때 총상을 입고 혼수상태에 빠져있던 도겟이 깨어난다. 도겟은 스컬리에게 누군가 만나자는 연락이 올 텐데 절대 그 사람을 믿어서는 안 된다고 당부한다. 도겟의 말대로 스컬리는 조세포의 연락을 받는다. 조세포는 걸프 전에서 목격한 슈퍼 솔저가 신의 아들이라고 생각하고 그들의 메시지를 전하면서 살기로 결심한 인물. 조세포는 윌리엄이 지구를 지배하게 될 에이리언의 지도자가 될 것인데, 멀더가 방해한다면서 그의 죽음이 사실이라는 증거를 보여주면 아기를 돌려주겠다고 말한다.
1993	27925	가두패왕	액션		곽부성, 유소혜	어려서부터 빈민가에서 같이 자란 아룡, 아동, 소요, 소혜는 뚜렷한 직업없이 도박과 소매치기로 큰 돈을 만져 보려는 악동들. 이들은 오락실에서 억만장자의 아들 샘의 지갑을 훔치려다 경찰 붙잡히지만 오히려 샘의 도움을 풀려나 다섯명은 의기투합한다. 어느날 샘의 집에 놀러간 이들은 값 비싼 시계를 훔쳐내 카지노 책임자 박지홍에게 저당잡혀 도박을 한다. 그러나 박지홍은 시계를 돌려주기는 커녕 소동을 일으켰다는 이유로 소혜를 인질로 엄청난 돈을 요구한다. 돈을 구할 길이 없어진 이들은 다시 샘의 도움으로 무사히 소혜를 구하지만 박지홍의 음모에 빠져 살인범으로 수배 당하게 된다. 누명을 벗으려는 샘과 악동들은 결국 경찰 조직을 매수한 박지홍 일당들과 결투를 벌이기로 결심한다.
