year	code	title	genre	directors	actors	story
1990	19749	경찰 칠득이 + 너털 도사	코미디, 액션, 가족	왕룡	손영춘, 장윤봉	세계 지배라는 허황된 꿈을 꾸는 공달구(장동일 분). 베이비신을 불러 자기 일을 방해하는 4차원의 인물인 선불인간과 너털도사(장윤봉 분) 제거 및 세계를 움직일 수 있는 다른 인물을 만들려고 한다. 베이비신은 여섯 어린이의 해맑은 눈물을 재료로 요구한다. 흑마동굴 금불상 도굴범 5명이 공박사의 신통력을 보고 놀라 소리쳐 공박사에게 붙잡혀 도굴범을 이용 어린이를 유괴한다. 사건이 심화되자 바보인듯 하면서도 가장 맑은 마음을 가진 사람을 찾으라 명한다. 우연히 독고주임의 아들 칠득이(손영춘 분)를 발견, 신통력을 넣어준다. 경찰 주임 독고는 범인들의 윤곽을 잡고 공박사를 추적, 불안한 공박사는 독고 주임의 딸 독고 숙을 유괴하려 하지만 칠득이의 신통력에 의해 퇴치된다. 그러나 칠득이의 눈을 피해 숙이를 납치하나 너털도사와 칠득이와 경찰의 추적에 의해 공박사 일당은 일망타진된다.
1990	13132	경천 12시		왕정	유덕화, 앨런 탐	저명한 종교지도자이자 혁명가인 다까라마의 싱가폴방문을 계기로 그의 정적들은 적군파 테러리스트를 고용,그를 암살하려 한다. 인터폴은 이를 저지하기 위해 레이를 급파한다. 한편 다까라마 같은 비행기를 탄 벤과 그의 애인 린다는 그와 조우하는데 다까라마는 린다가 자신과 같은 운명을 타고났다고 알려준다. 비행기가 도착하고 그들이 공항을 빠져나오는 순간,테러가 있고,인다와 다까라마가 머리에 총상을 당한다. 이들은 병원으로 후송되나 두 사람 모두 희귀 혈액형인 P형. 싱가폴내에 단 3사람만이 가진 이 피를 구하기 위해 레이와 벤은 각기 동분서주한다. 그러나 두 사람은 이미 살해당하고 벤과 레이는 단 한 사람 남은 봅을 서로 데려오고 해프닝을 벌인다. 그러나 이들은 계속 테러리스트들의 공격을 받고 도처에 위험이 깔려 있다.
1990	10096	고스트버스터즈 2	SF, 판타지, 코미디	이반 라이트만	빌 머레이, 댄 애크로이드, 시고니 위버	뉴욕에서 '문의 신'이 소동을 벌인 지도 벌써 5년, 엄청나게 거대한 크림 케익 괴물 머슈멜로맨을 퇴치하고 세계를 악마 고저(Gozer)의 손에서 구한 우리들의 고스트 버스터즈 4인조. 그러나 그들은 5년간 아무도 순탄한 생활을 하지 못하고 있다. 소동으로 부서진 빌딩과 도로의 수리비를 벌기 위해 '유령 퇴치업'도 휴업 간판을 걸고 그들은 실직 직전이다. 말 잘하는 피터(Doctor Peter Venkman: 빌 머레이 분)는 텔레비젼에서 이상한 괴기 프로그램 '초능력의 시간'에 사회를 맡아 연명하고, 레이먼드(Doctor Raymond Stantz: 댄 에크로이드 분)는 동료 윈스턴(Winston Zeddemore: 에니 허드슨 분)과 아이들을 상대로 그 옛날 유령 퇴치로 명성을 날리던 시절을 자랑하면서 나날을 보낸다. 그리고 유일하게 연구실에 남아서 실험을 하고 지내는 이곤(Doctor Egon Spengler: 홀랜드 레미스 분). 그러나 이들 4총사의 장래는 막막하다. 한편 피터의 마음 속의 연인 디너(Dana Barrett: 시고니 위버 분)도 이제는 이혼을 경험하고 어린 아들 오스크와 함께 지내고 있다. 그녀의 직장은 맨하탄 미술관. 이 영화의 사건은 바로 미술관에서부터 시작된다. 이혼한 뒤 혼자 아기를 키우고 살던 다나는 아기가 탔던 유모차가 혼자 움직이더니, 자동차 사이를 달리는 이상한 일이 생기자 유령 사냥꾼들을 부른다. 그동안 헤어져 각자 생업에 종사하던 사냥꾼들은 이 일을 계기로 다시 모인다. 다나의 집근처를 조사하던 그들은 땅 속에서 붉은 색 거품의 강을 발견한다. 거품을 채취해온 이들은 이 거품이 인간의 증오와 불신의 감정이 뭉쳐서 형성된 물질임을 알게 된다. 한편 다나가 근무하는 미술관의 야노쉬 박사(Janosz Poha: 피터 맥니콜 분)가 한 초상화로 인해 악령에 씌게 된다. 야노쉬에게 마법을 건 그 초상화의 주인공은 17세기에 죽은 악명 높은 마법사 비고(Vigo: 윌헬름 본 홈버그 분)였다. 비고는 21세기를 지배하기 위해 야노쉬에게 자신의 영매가 되어줄 아기를 구해오라고 한다. 다나를 짝사랑하던 야노쉬는 다나의 아기를 납치한다. 그때부터 뉴욕은 유령과 도깨비가 판치는 아수라장이 되고 거품의 강은 미술관을 뒤엎어 버린다.
1990	28507	공작왕 2 - 아수라	액션, 모험, 코미디, 판타지	남내재, 유사유	글로리아 입, 원표, 이려진	수천 년간 인간과 마계의 전쟁이 이어져 오던 중에 지옥 성녀 아수라는 두 세계 간의 전쟁에 휘말린다. 밝고 즐거운 인간계를 사랑한 아수라는 자공 대사에게 인간 세계에서 살 기회를 달라고 부탁한다. 자공 대사는 자비를 베풀어 그의 제자인 길상과와 공작을 함께 보내 7일 동안 아수라를 지키게 한다. 한편 마계에서는 귀비가 군마를 부활시키기 위해 아수라의 원기를 빨아들일 기회를 호시탐탐 노리는데…
1990	15708	관동여협				일본의 침략적 만행이 극에 달했던 당시의 중국대륙, 4억의 중국인은일제의 무자비한 총칼아래서 그들의 인권마저 유린당하는 수모를 겪어야했다. 그럴듯 암을한 시대에 두 여학생이 숲속에서 일본군들에게 윤간을당한다. 정신을 잃고 쓰러져 있던 두 여학생은 비적의 두목인 관동호에게발견된다. 그러나 한 여학생은 수치심과 분노에 못견뎌 자살을 하게되고다른 여학생은 관동호를 따라 일본군과 맞서는 여협이 되는데.
1990	19845	구룡대부		장두희	장두희, 강현주	구룡 암흑가의 한국인 이대호는 하나 밖에 없는 핏줄인 경숙일 속이면서까지 마약거래에 가담, 최회장의 음모에 의해 형무소를 가고 3년 형기를 마치고 나온 이대호는 불행한 길을 걷는 경숙일 보고 더욱 새사람이 될 결심을 한다. 출감 소식을 들은 최회장, 사사건건 시비를 붙이며 몇 차례 공격을 하나 그때마다 위기에서 벗어난다. 이 회장의 딸인 세희가 최회장의 손에 죽은 아버지의 복수를 하기 위해 귀국하게 된다. 세희가 괴한들에게 쫓기게 된 것을 대호가 위기에서 구해준 인연으로 그들은 처음 연민의 정을 느끼고 사랑하게 된다. 대호의 식구들을 차례로 죽이고 경숙 마저 납치한 최회장을 향해 이대호는 다시 총을 잡는다. 아지트를 단신으로 돌격하나 최회장은 경숙에게 총을 쏘고 최회장과 부하들은 대호 총에 쓰러진다. 경숙은 대호 품에 안겨 잠이 든다.
1990	12341	국두	드라마	장이머우, 양봉량	공리, 이보전, 이위	염색 공장주인 양금산은 나이 50이 넘어 젊은 처녀 국두를 돈으로 사와 폭행을 일삼는다. 매일 아침 국두의 모습을 훔쳐 보던 금산의 조카 천청은 상처투성이인 그녀에게 분노와 애정을 느낀다. 금산이 집에 없는 어느날 천청과 국두는 용서할 수 없는 사랑을 맺고, 다음해 여름 천백이 태어난다. 사실을 모르는 양금산은 아이의 탄생을 기뻐하고 천청은 아버지로서 자기 아이를 대하지 못하는 것에 괴로워한다.
1990	10896	굿바이 엠마뉴엘	드라마	프랑수아 르테리에	실비아 크리스텔, 움베르토 오르시니	세이슈 섬에 정착한 엠마뉴엘(Emmanuelle: 실비아 크리스텔 분)은 여전히 자유 분방한 성생활을 즐기며 행복하게 산다. 이해심 많은 남편과 뜻을 함께 하는 이웃들, 그녀에게는 더 바랄 것이 없다. 그러나 오랜 자유 성생활이 그녀의 이상에 맞는 것인지에 대한 회의가 생기기 시작한다. 그럴 즈음, 촬영 장소를 물색하기 위해 온 영화감독 그레고리(Gregory: 쟌-피에르 보비어 분)를 만난다. 그와의 관계에서 엠마뉴엘은 육체적인 쾌락 이상의 무언가를 느낀다. 그것을 보통 사람들은 사랑이라고 부른다는 것을 알았을 때 그녀는 지금까지의 생활이 무의미해짐을 깨닫고 충격을 받는다. 그러나 오랜 생각 끝에 새로 발견한 가치를 따라 사랑하는 그레고리를 찾아서 파리행 비행기에 오른다.
1990	14481	귀신은 사랑 못해	코미디, 판타지	존 데릭	안소니 퀸, 보 데렉	나이 차가 큰 스캇(Scott: 안소니 퀸 분)과 케티(Katie O'Dare Scott: 보 데릭 분)는 금슬 좋은 부부. 스캇은 심장병으로 인한 권총 자살을 단행, 케티의 곁을 떠난다. 천사의 도움으로 영적인 능력을 얻게된 스캇은 자신의 장례식날 케티의 곁에 나타나 그의 사업을 도와 더욱 발전한다. 미남 청년 파우스트는 끈질기게 케티를 유혹하자 케티는 꾀를 생각해 내는데 파우스트는 죽이면 스캇이 파우스트 몸 속으로 영원히 들어가 케티와 사랑을 할 수 있다는 것이다.
1990	12056	귀여운 여도적	드라마, 범죄, 멜로/로맨스	끌로드 밀러	샤를로뜨 갱스부르, 디디에 베자크, 시몬 드 라 브로스	프랑소아 트뤼포의 유작 시나리오로 제작된 소품 성장영화. 가냘프고 볼품없는 16세 소녀 쟈닌느(Janine Castang: 샤를로뜨 갱스부르 분)는 가출한 어머니 때문에 이모집에 얹혀 산다. 어머니에 대한 그리움은 어린 쟈닌느에게 큰 상처가 되었고, 그것을 메우기 위해 그녀는 도둑질을 한다. 또 환상의 세계를 그리며 영화를 보러 다닌다. 도둑질이 발각된 쟈닌느는 가출해서 부자집의 하녀가 되고, 영화관에서 만난 미셸(Michel Davenne: 디디에 베지스 분)과 관계를 갖는다. 그는 쟈닌느에게 비서 교육을 받아 좋은 직장을 찾으라고 권유한다. 쟈닌느는 다시 학교에 다니기 시작하지만, 도벽은 그치지를 않는다. 하루는 학교에 든 강도 라울(Raoul: 시몬 디 라 브로세 분)과 급속도로 친해지고, 쟈닌느는 주인집에서 금품을 훔쳐 그와 함께 도망간다. 그러나 쟈닌느는 수류탄 사건으로 소년원에 끌려가고 탈옥을 하고 만다. 라울의 아이를 가졌지만 그는 찾을 수도 없고, 이모의 집에서도 문전박대를 당한다. 영화관에 간 그녀는 베트남으로 떠나는 지원군의 모습을 담은 뉴스에서 라울을 발견한다. 아기를 낳을 것을 결심한 쟈닌느는 이제 정말 어른의 세계에 뛰어든다.
1990	10132	귀여운 여인	멜로/로맨스, 코미디	게리 마샬	리차드 기어, 줄리아 로버츠	매력적인 독신남 에드워드(Edward Lewis: 리차드 기어 분)는 재정이 어려운 회사를 인수, 분해해서 다시 파는 사업가다. 진행 중인 모스 기업 인수 구상 차 헐리우드에 사는 변호사 필립(Philip Stuckey: 제이슨 알렉산더 분)의 파티에 참석한 그는 필립의 차를 빌려 타고 투숙 호텔로 가던 중, 지리를 몰라 당황하다 손님을 기다리던 콜걸 비비안(Vivian Ward: 줄리아 로버츠 분)의 도움을 받는다. 스스럼없는 길거리식의 순진무구한 행동을 보이는 비비안에게 신선함을 느낀 에드워드는 그녀와 하룻밤을 같이 지내게 된다. 다음날, 모스기업의 창업주의 에드워드와의 면담을 요청하자 에드워드는 여자를 데리고 가라는 필립의 충고대로 비비안에게 일주일 동안 고용 파트너가 돼줄 것을 부탁한다. 에드워드의 제안을 기꺼이 수락한 비비안은 드레스를 사기위해 로데오 거리에 갔다가 점원으로부터 천대를 받자 호텔 지배인 톰슨(The Hotel Manager: 헥터 엘리존도 분)에게 도움을 청하게 되고, 호텔의 품위를 중시하는 톰슨은 비비안의 숙녀 수업에 최선을 다한다. 에드워드는 자신이 후원하는 자선 플로 경기장에서 비비안의 신분을 의심하는 필립에게 얼떨결에 그녀가 매춘부임을 밝히게 되고 비열한 필립은 그 약점을 이용해 비비안을 희롱한다. 호텔로 돌아온 둘은 이 문제로 다투게 되고 화가 난 에드워드는 곧 뒤따라가 사과하고 같이 있어줄 것을 부탁한다. 그날밤 둘은 자신들의 개인적인 이력을 밝히며 더욱 가까워진다. 에드워드는 비비안을 샌프란시스코의 오페라장에 데리고 가는데 '라 트라비아타'를 보며 감동하는 비비안의 모습을 보고 참사랑을 느낀다.
1990	11489	귀타귀 2 - 귀요귀		유관위, 홍금보	홍금보, 임정영	아보는 큰 찻집을 경영하는 주노인의 딸 쇼주와 약혼한 사이다. 그러나 한동네에 사는 갑부의 아들 사는 교활한 법사를 내세워 쇼주를 자기것으로 만들려고 계략을 꾸민다. 사가 쇼쥬에게 치근거리는 것을 참다 못해 싸움을 벌인 아보는 주노인의 노여움을 사소, 단오까지 장가밑천을 마련하지 못하면 파혼이라는 선고를 받는다. 아보는 사부의 도움으로 죽집을 개업해 돈을 벌려 하는데 개업날 귀신 쇼홍이 죽을 사러 온다, 그를 추적한 아보는 죽은 쇼홍이 눈먼 어머니를 봉양하려고 귀신이면서 현세에 나타난 것임을 알고 그를 동정한다. 쇼홍은 자기를 도와준 은혜에 감동해서 쇼주로 둔갑, 사를 유혹해서 그의 재물을 빼앗아 주려 한다. 사는 법사와 간게를 꾸며 오히려 아보를 돼지로 둔갑시킨다. 사부는 법사와 맞서 싸우며, 아보의 혼을 찾아주고 최후의 대결에서 미이라, 독사귀신등을 물리치고 법사를 태워죽인다. 사는 자기의 잘못을 뉘우친다.
1990	62726	그 여자	드라마	박철	최명길, 정한용, 김용림	고등학교 미술선생인 재숙은 건설회사에 다니는 대학동기 건희를 만나 결혼한다. 재숙은 도시 출신인데 건희는 전형적인 시골 출신. 성실하게 살고자 하는 평범한 여자 재숙은 두 집 살림을 하고 있는 시아버지(박규채)와의 어색한 관계, 강인하고 고집 센 시어머니(김용림)와의 시집 생활, 시골 가정의 다른 풍속도와 가치관 등 크고 작은 문제들과 맞부딪히면서도 뿔뿔이 흩어진 가족을 사랑으로 감싸나간다. 서로 다른 환경에서 성장해온 부부와 이들을 둘러싼 가족들의 갈등과 화합을 잔잔하고 편하게 그려냄으로써 시청자들에게 공감을 얻었다.
1990	90052	그대 아직도 꿈꾸고 있는가	드라마	김종식	이효춘, 정동환, 반효정	아들의 양육 문제를 둘러싸고 벌어지는 부부의 이야기
1990	11173	그들도 우리처럼	드라마	박광수	문성근, 박중훈, 심혜진	온퉁 검기만 한 탄광촌의 겨울. 방황과 혼돈의 80년대를 시위 주동 혐의로 도피 중인 대학생 기영이 기영이라는 가명으로 폐광의 위기에 놓인 탄광촌에 숨어들어와 간신히 연탄 공장 잡역부로 취직한다. 외국의 값싼 원탄 수입 정책으로 대부분이 폐광의 위기에 놓여 광부들이 살길을 찾아 다른 도시로 빠져나가 일손이 딸림에도 불구하고 외지에서 온 신원미상의 불순세력에 대한 경계를 남달리 심하다.광부 일자리를 구하지 못한 기영은 간신히 연탄공장 잡역무 자리를 구해 오랜 수배로 지친 몸을 숨긴다. 미래를 잃어버린 듯 살아가는 연탄 공장의 여러 노동자들의 초라한 현실은 기영이 도피하려던 현실이 아니라 해결하려던 현실이기 때문에 그리 낮설지 않았다. 다만 수배자라는 제약 때문에 침묵으로 그들과 대화할 뿐이다. 그러나 이 잡역부를 쥐고 흔드는 연탄공장 사장의 외아들 이성질과 탄광촌 다방에서 자신의 시간과 몸을 티켓으로 팔아 살아가는 송영숙의 만남은 김기영의 운명을 크게 뒤바꿔 놓는다. 이 지역의 부를 쥐고 있는 연탄 공장 사장의 외아들 성철은 그곳 다방과 술집의 폭군으로 군림하고 있다. 그는 기영에게 뜻모를 호감을 보인다.한편 다방에서 몸을 팔아 살아가는 영숙은 기영의 인간성에 매료되어 사랑하게 되고 사랑의 책임을 다하기 위해 티켓파는 일은 그만 둔다. 노동자들의 파업 조짐이 어두움을 더해가는 중에도 이들의 사랑은 변함없이 무르익는다. 그런데 생모의 죽음을 전해들은 성철이 그동안 사랑한 영숙에게 폭행을 가한다. 이를 말리던 기영이 싸움에 말려들고, 그를 주목하던 형사에게 잡혀가, 고문을 당하지만 무혐의로 풀려난다. 그러나 신분이 발각되어 또 다른 도피처로 떠나야 하는 기영, 영숙도 그와 함께 탄광촌을 떠나기로 하고 짐을 가지러 다방으로 향한다.
